-1.1,0
-1.1034,1
-1.1136,2
-1.1306,3
-1.1544,4
-1.185,5
-1.2224,6
-1.2666,7
-1.3176,8
-1.3754,9
-1.44,10
-1.5114,11
-1.5896,12
-1.6746,13
-1.7664,14
-1.865,15
-1.9704,16
-2.0826,17
-2.2016,18
-2.3274,19
-2.46,20
-2.5994,21
-2.7456,22
-2.8986,23
-3.0584,24
-3.225,25
-3.3984,26
-3.5786,27
-3.7656,28
-3.9594,29
-4.16,30
-4.3674,31
-4.5816,32
-4.8026,33
-5.0304,34
-5.265,35
-5.5064,36
-5.7546,37
-6.0096,38
