# r_nm potential_V
0.000000000000000000e+00 2.233672995977261655e-01
2.512562814070351980e+00 2.218157272710070405e-01
5.025125628140703959e+00 2.205380127600976015e-01
7.537688442211056383e+00 2.193088024131978897e-01
1.005025125628140792e+01 2.173008390108490395e-01
1.256281407035175945e+01 2.151359959648088127e-01
1.507537688442211277e+01 2.128847736014387593e-01
1.758793969849246253e+01 2.100561841910755234e-01
2.010050251256281584e+01 2.074209420726319530e-01
2.261306532663316915e+01 2.044715366577082027e-01
2.512562814070351891e+01 2.017738161529444574e-01
2.763819095477387222e+01 1.990611433520605156e-01
3.015075376884422553e+01 1.965038263462703938e-01
3.266331658291457529e+01 1.939076536901672143e-01
3.517587939698492505e+01 1.915799939491596715e-01
3.768844221105528192e+01 1.893154634004056702e-01
4.020100502512563168e+01 1.871828723253436688e-01
4.271356783919598143e+01 1.853043925663663549e-01
4.522613065326633830e+01 1.833742564914826456e-01
4.773869346733668806e+01 1.818512843521024880e-01
5.025125628140703782e+01 1.803248025612086414e-01
5.276381909547739468e+01 1.789387486819358775e-01
5.527638190954774444e+01 1.776269396073084372e-01
5.778894472361809420e+01 1.764203480831754434e-01
6.030150753768845107e+01 1.754230683839940741e-01
6.281407035175880083e+01 1.743882053852908454e-01
6.532663316582915058e+01 1.735055932211886642e-01
6.783919597989950034e+01 1.726118485847463191e-01
7.035175879396985010e+01 1.718165762653245110e-01
7.286432160804021407e+01 1.710592369900300891e-01
7.537688442211056383e+01 1.704636123196237862e-01
7.788944723618091359e+01 1.698041210098378273e-01
8.040201005025126335e+01 1.692717791314573283e-01
8.291457286432161311e+01 1.688231294587256570e-01
8.542713567839196287e+01 1.682642660482480401e-01
8.793969849246231263e+01 1.678286110474258297e-01
9.045226130653267660e+01 1.674095235850302510e-01
9.296482412060302636e+01 1.670170656485914784e-01
9.547738693467337612e+01 1.665880833915554526e-01
9.798994974874372588e+01 1.663009208341849898e-01
1.005025125628140756e+02 1.659897095673865397e-01
1.030150753768844254e+02 1.655784248294751293e-01
1.055276381909547894e+02 1.652638051010633380e-01
1.080402010050251391e+02 1.651228698455932398e-01
1.105527638190954889e+02 1.648320912151296502e-01
1.130653266331658386e+02 1.645767649005628330e-01
1.155778894472361884e+02 1.642571769289130068e-01
1.180904522613065382e+02 1.641252861921025374e-01
1.206030150753769021e+02 1.639092190519531311e-01
1.231155778894472519e+02 1.636989459451131390e-01
1.256281407035176017e+02 1.635126462320322105e-01
1.281407035175879514e+02 1.633632870805132031e-01
1.306532663316583012e+02 1.631893732339711189e-01
1.331658291457286509e+02 1.629775645278883911e-01
1.356783919597990007e+02 1.628414622053261096e-01
1.381909547738693504e+02 1.626883948817300363e-01
1.407035175879397002e+02 1.625466359338132993e-01
1.432160804020100500e+02 1.623411082717322873e-01
