# r_nm potential_V
0.000000000000000000e+00 2.318252106068433849e-01
2.512562814070351980e+00 2.300460158540366673e-01
5.025125628140703959e+00 2.286073938043622078e-01
7.537688442211056383e+00 2.272409237471403887e-01
1.005025125628140792e+01 2.249894644847195702e-01
1.256281407035175945e+01 2.225711620932135926e-01
1.507537688442211277e+01 2.200633417452424745e-01
1.758793969849246253e+01 2.169067472110947914e-01
2.010050251256281584e+01 2.139740541949929076e-01
2.261306532663316915e+01 2.106771715761434072e-01
2.512562814070351891e+01 2.076694769137749919e-01
2.763819095477387222e+01 2.046425259020599463e-01
3.015075376884422553e+01 2.017844660487232711e-01
3.266331658291457529e+01 1.988813607088624758e-01
3.517587939698492505e+01 1.962750906321920064e-01
3.768844221105528192e+01 1.937392535706335961e-01
4.020100502512563168e+01 1.913487236512347311e-01
4.271356783919598143e+01 1.892356768306937553e-01
4.522613065326633830e+01 1.870687264661550497e-01
4.773869346733668806e+01 1.853491989205161561e-01
5.025125628140703782e+01 1.836273192339684113e-01
5.276381909547739468e+01 1.820607678484069125e-01
5.527638190954774444e+01 1.805767332270672154e-01
5.778894472361809420e+01 1.792117008730909067e-01
6.030150753768845107e+01 1.780741440318586721e-01
6.281407035175880083e+01 1.769005035919213875e-01
6.532663316582915058e+01 1.758936661943862889e-01
6.783919597989950034e+01 1.748795360402832233e-01
7.035175879396985010e+01 1.739743909896521723e-01
7.286432160804021407e+01 1.731145479992637348e-01
7.537688442211056383e+01 1.724290769861688832e-01
7.788944723618091359e+01 1.716786172379056175e-01
8.040201005025126335e+01 1.710658076891019286e-01
8.291457286432161311e+01 1.705434296941272798e-01
8.542713567839196287e+01 1.699093490953620111e-01
8.793969849246231263e+01 1.694072025658655556e-01
9.045226130653267660e+01 1.689248649082499554e-01
9.296482412060302636e+01 1.684735543819544379e-01
9.547738693467337612e+01 1.679856064402291127e-01
9.798994974874372588e+01 1.676480335474520578e-01
1.005025125628140756e+02 1.672880062364100751e-01
1.030150753768844254e+02 1.668258945439071161e-01
1.055276381909547894e+02 1.664653585835625671e-01
1.080402010050251391e+02 1.662862866286082542e-01
1.105527638190954889e+02 1.659539960167450978e-01
1.130653266331658386e+02 1.656600072746348684e-01
1.155778894472361884e+02 1.653014026546536785e-01
1.180904522613065382e+02 1.651377253214807717e-01
1.206030150753769021e+02 1.648886234113315086e-01
1.231155778894472519e+02 1.646464974189051633e-01
1.256281407035176017e+02 1.644302059495529877e-01
1.281407035175879514e+02 1.642529015767442147e-01
1.306532663316583012e+02 1.640514323434273669e-01
1.331658291457286509e+02 1.638122916970002063e-01
1.356783919597990007e+02 1.636513769490653969e-01
1.381909547738693504e+02 1.634741761686334116e-01
1.407035175879397002e+02 1.633095581588251688e-01
1.432160804020100500e+02 1.630804885160801743e-01
1.457286432160804281e+02 1.629924027641010686e-01
1.482412060301507779e+02 1.628300523063995198e-01
1.507537688442211277e+02 1.627083639440474738e-01
1.532663316582914774e+02 1.625777090932736813e-01
1.557788944723618272e+02 1.624489956964961235e-01
1.582914572864321769e+02 1.622796321376871187e-01
1.608040201005025267e+02 1.621242400055955546e-01
1.633165829145728765e+02 1.620967109893264868e-01
1.658291457286432262e+02 1.619721429190066619e-01
1.683417085427135760e+02 1.618653035836789267e-01
1.708542713567839257e+02 1.617583934103601906e-01
1.733668341708542755e+02 1.616508047287948946e-01
1.758793969849246253e+02 1.615668189348093975e-01
1.783919597989950034e+02 1.614545697422168635e-01
1.809045226130653532e+02 1.613699811432639797e-01
1.834170854271357030e+02 1.612677553989257384e-01
1.859296482412060527e+02 1.611591018019496446e-01
1.884422110552764025e+02 1.611233603437935147e-01
1.909547738693467522e+02 1.610295338055360570e-01
1.934673366834171020e+02 1.609458094022037378e-01
1.959798994974874518e+02 1.608421690948560467e-01
1.984924623115578015e+02 1.608282257588797004e-01
2.010050251256281513e+02 1.607380367154158940e-01
2.035175879396985010e+02 1.606856384053327591e-01
2.060301507537688508e+02 1.605830882371603319e-01
2.085427135678392006e+02 1.605168272507926930e-01
2.110552763819095787e+02 1.604594915746720696e-01
2.135678391959799285e+02 1.603953160433033431e-01
2.160804020100502782e+02 1.603258005700872180e-01
2.185929648241206280e+02 1.602852405641463085e-01
2.211055276381909778e+02 1.602187249772777378e-01
2.236180904522613275e+02 1.602194626772540376e-01
2.261306532663316773e+02 1.601278556179531187e-01
2.286432160804020270e+02 1.600804163095832233e-01
2.311557788944723768e+02 1.600442094860192455e-01
2.336683417085427266e+02 1.599998483111603753e-01
2.361809045226130763e+02 1.599347442858655988e-01
2.386934673366834261e+02 1.599030325647166628e-01
2.412060301507538043e+02 1.597907834641989766e-01
2.437185929648241540e+02 1.598123233819902789e-01
2.462311557788945038e+02 1.598177812365937089e-01
2.487437185929648535e+02 1.596900289370421777e-01
2.512562814070352033e+02 1.596781183684628513e-01
2.537688442211055531e+02 1.596516276777544263e-01
2.562814070351759028e+02 1.595946164291520697e-01
2.587939698492462526e+02 1.595879910779261779e-01
2.613065326633166023e+02 1.595415505717134863e-01
