# r_nm potential_V
0.000000000000000000e+00 2.552061303123136504e-01
2.512562814070351980e+00 2.527307709208361786e-01
5.025125628140703959e+00 2.508123621576082152e-01
7.537688442211056383e+00 2.490674768069486567e-01
1.005025125628140792e+01 2.461201673407671653e-01
1.256281407035175945e+01 2.429906704324296396e-01
1.507537688442211277e+01 2.397723075630986689e-01
1.758793969849246253e+01 2.356929404968065578e-01
2.010050251256281584e+01 2.319395274691871123e-01
2.261306532663316915e+01 2.276746873591762310e-01
2.512562814070351891e+01 2.238232973179940799e-01
2.763819095477387222e+01 2.199434341493784750e-01
3.015075376884422553e+01 2.162795238896889349e-01
3.266331658291457529e+01 2.125481515731929005e-01
3.517587939698492505e+01 2.092009825622400121e-01
3.768844221105528192e+01 2.059409069765467670e-01
4.020100502512563168e+01 2.028608687721539794e-01
4.271356783919598143e+01 2.001259291131265161e-01
4.522613065326633830e+01 1.973232548100463668e-01
4.773869346733668806e+01 1.950856633286486286e-01
5.025125628140703782e+01 1.928426716368954186e-01
5.276381909547739468e+01 1.907938496624547176e-01
5.527638190954774444e+01 1.888473003204682865e-01
5.778894472361809420e+01 1.870564881782914579e-01
6.030150753768845107e+01 1.855438870582425404e-01
6.281407035175880083e+01 1.839946527174434188e-01
6.532663316582915058e+01 1.826526637854626045e-01
6.783919597989950034e+01 1.813106643008560170e-01
7.035175879396985010e+01 1.801063303506352520e-01
7.286432160804021407e+01 1.789665424668246130e-01
7.537688442211056383e+01 1.780367809823230341e-01
7.788944723618091359e+01 1.770359563158984961e-01
8.040201005025126335e+01 1.762023785157523226e-01
8.291457286432161311e+01 1.754777264575126672e-01
8.542713567839196287e+01 1.746347616625232302e-01
8.793969849246231263e+01 1.739486338172661906e-01
9.045226130653267660e+01 1.732907215018073821e-01
9.296482412060302636e+01 1.726756876892482917e-01
9.547738693467337612e+01 1.720224452264317305e-01
9.798994974874372588e+01 1.715444308136182261e-01
1.005025125628140756e+02 1.710479042375715186e-01
1.030150753768844254e+02 1.704423675901599322e-01
1.055276381909547894e+02 1.699523460689235932e-01
1.080402010050251391e+02 1.696666918269610358e-01
1.105527638190954889e+02 1.692169235739474364e-01
1.130653266331658386e+02 1.688135024249237948e-01
1.155778894472361884e+02 1.683437894102433885e-01
1.180904522613065382e+02 1.680904097337786729e-01
1.206030150753769021e+02 1.677473780430061290e-01
1.231155778894472519e+02 1.674144747419683554e-01
1.256281407035176017e+02 1.671126520667756687e-01
1.281407035175879514e+02 1.668556773049510999e-01
1.306532663316583012e+02 1.665753940576367165e-01
1.331658291457286509e+02 1.662578106061720074e-01
1.356783919597990007e+02 1.660258383381275071e-01
1.381909547738693504e+02 1.657793653829873204e-01
1.407035175879397002e+02 1.655491197573075446e-01
1.432160804020100500e+02 1.652521275106773047e-01
1.457286432160804281e+02 1.651057634374753225e-01
1.482412060301507779e+02 1.648828356434468012e-01
1.507537688442211277e+02 1.647052948183535259e-01
1.532663316582914774e+02 1.645203254770669365e-01
1.557788944723618272e+02 1.643390967790911705e-01
1.582914572864321769e+02 1.641169146949728319e-01
1.608040201005025267e+02 1.639097787581632881e-01
1.633165829145728765e+02 1.638389367170527411e-01
1.658291457286432262e+02 1.636674378435490629e-01
1.683417085427135760e+02 1.635157676516826308e-01
1.708542713567839257e+02 1.633654635715992287e-01
1.733668341708542755e+02 1.632158159649997609e-01
1.758793969849246253e+02 1.630922552578759899e-01
1.783919597989950034e+02 1.629401470313139311e-01
1.809045226130653532e+02 1.628178046185513594e-01
1.834170854271357030e+02 1.626785685626260525e-01
1.859296482412060527e+02 1.625334062524949330e-01
1.884422110552764025e+02 1.624648929992386914e-01
1.909547738693467522e+02 1.623372543450065097e-01
1.934673366834171020e+02 1.622203780598066580e-01
1.959798994974874518e+02 1.620845005191310084e-01
1.984924623115578015e+02 1.620419875525140607e-01
2.010050251256281513e+02 1.619213199782263968e-01
2.035175879396985010e+02 1.618405477913476276e-01
2.060301507537688508e+02 1.617082817898258806e-01
2.085427135678392006e+02 1.616148176531141123e-01
2.110552763819095787e+02 1.615311962355769904e-01
2.135678391959799285e+02 1.614412852073216220e-01
2.160804020100502782e+02 1.613463423404548069e-01
2.185929648241206280e+02 1.612821541888167509e-01
2.211055276381909778e+02 1.611919179500051480e-01
2.236180904522613275e+02 1.611713148377038607e-01
2.261306532663316773e+02 1.610562230771498127e-01
2.286432160804020270e+02 1.609868288270503156e-01
2.311557788944723768e+02 1.609298627008510785e-01
2.336683417085427266e+02 1.608649583123984983e-01
2.361809045226130763e+02 1.607792661955244895e-01
2.386934673366834261e+02 1.607283143463838770e-01
2.412060301507538043e+02 1.605956028757258014e-01
2.437185929648241540e+02 1.606001548842790616e-01
2.462311557788945038e+02 1.605886490614411022e-01
2.487437185929648535e+02 1.604415167183184665e-01
2.512562814070352033e+02 1.604131046191384358e-01
2.537688442211055531e+02 1.603703377709327915e-01
2.562814070351759028e+02 1.602968932079208153e-01
2.587939698492462526e+02 1.602751490433039494e-01
2.613065326633166023e+02 1.602131805248225849e-01
2.638190954773869521e+02 1.601246570780201495e-01
2.663316582914573019e+02 1.600968890367072961e-01
2.688442211055276516e+02 1.600516301648520767e-01
2.713567839195980014e+02 1.600205300709817424e-01
2.738693467336683511e+02 1.599753266272544161e-01
2.763819095477387009e+02 1.599464001554987691e-01
2.788944723618090507e+02 1.598784928203317857e-01
2.814070351758794004e+02 1.598470735893760819e-01
2.839195979899497502e+02 1.598046794427642747e-01
2.864321608040200999e+02 1.597403630367728866e-01
2.889447236180904497e+02 1.597240287001035763e-01
2.914572864321608563e+02 1.597355042418022730e-01
2.939698492462312061e+02 1.596079010554921074e-01
2.964824120603015558e+02 1.596212958875375398e-01
2.989949748743719056e+02 1.595584784554216207e-01
3.015075376884422553e+02 1.595641625566383281e-01
3.040201005025126051e+02 1.594380620617537880e-01
3.065326633165829548e+02 1.595166556124643642e-01
3.090452261306533046e+02 1.594224378741483372e-01
3.115577889447236544e+02 1.594287889261461477e-01
3.140703517587940041e+02 1.593760201164450274e-01
3.165829145728643539e+02 1.594179716580260975e-01
3.190954773869347036e+02 1.593382650063448203e-01
3.216080402010050534e+02 1.592720863224041383e-01
3.241206030150754032e+02 1.592666502651028659e-01
3.266331658291457529e+02 1.592579494679634278e-01
3.291457286432161027e+02 1.592528601025533785e-01
3.316582914572864524e+02 1.591900962328678115e-01
3.341708542713568022e+02 1.591577669237852766e-01
3.366834170854271520e+02 1.591515858785904347e-01
3.391959798994975017e+02 1.591055062259542907e-01
3.417085427135678515e+02 1.590816262095071376e-01
