# r_nm potential_V
0.000000000000000000e+00 -1.933871918548465962e-02
2.512562814070351980e+00 -1.936682771561203109e-02
5.025125628140703959e+00 -1.944740297831008824e-02
7.537688442211056383e+00 -1.957707135221010628e-02
1.005025125628140792e+01 -1.975017715856954015e-02
1.256281407035175945e+01 -1.996211456712492296e-02
1.507537688442211277e+01 -2.020582288565006893e-02
1.758793969849246253e+01 -2.047483731996735390e-02
2.010050251256281584e+01 -2.076272269630538223e-02
2.261306532663316915e+01 -2.106211072664044073e-02
2.512562814070351891e+01 -2.136796043645529386e-02
2.763819095477387222e+01 -2.167615831658731632e-02
3.015075376884422553e+01 -2.198249140155997608e-02
3.266331658291457529e+01 -2.228485324978595264e-02
3.517587939698492505e+01 -2.258126743406205228e-02
3.768844221105528192e+01 -2.286958254658806935e-02
4.020100502512563168e+01 -2.314925436842465989e-02
4.271356783919598143e+01 -2.341892137517778347e-02
4.522613065326633830e+01 -2.367867469390342455e-02
4.773869346733668806e+01 -2.392803222424577311e-02
5.025125628140703782e+01 -2.416700560756377889e-02
5.276381909547739468e+01 -2.439584873453478839e-02
5.527638190954774444e+01 -2.461466248618314825e-02
5.778894472361809420e+01 -2.482378777646556539e-02
6.030150753768845107e+01 -2.502371416452655109e-02
6.281407035175880083e+01 -2.521460767130318317e-02
6.532663316582915058e+01 -2.539710511354248412e-02
6.783919597989950034e+01 -2.557133908468913613e-02
7.035175879396985010e+01 -2.573789245130495354e-02
7.286432160804021407e+01 -2.589714511988545909e-02
7.537688442211056383e+01 -2.604936238034731913e-02
7.788944723618091359e+01 -2.619505436590191527e-02
8.040201005025126335e+01 -2.633450586371129803e-02
8.291457286432161311e+01 -2.646798028843947576e-02
8.542713567839196287e+01 -2.659592933371026507e-02
8.793969849246231263e+01 -2.671853012049960410e-02
9.045226130653267660e+01 -2.683615490085464184e-02
9.296482412060302636e+01 -2.694904269102292582e-02
9.547738693467337612e+01 -2.705742927230838160e-02
9.798994974874372588e+01 -2.716159073323711620e-02
1.005025125628140756e+02 -2.726167305191969092e-02
1.030150753768844254e+02 -2.735792839494508369e-02
1.055276381909547894e+02 -2.745057435136161184e-02
1.080402010050251391e+02 -2.753973293943298012e-02
1.105527638190954889e+02 -2.762559815939776703e-02
1.130653266331658386e+02 -2.770835685068523402e-02
1.155778894472361884e+02 -2.778807860715512557e-02
1.180904522613065382e+02 -2.786497035092502794e-02
1.206030150753769021e+02 -2.793913007097948223e-02
1.231155778894472519e+02 -2.801067183049416390e-02
1.256281407035176017e+02 -2.807974174205881898e-02
1.281407035175879514e+02 -2.814639832756283405e-02
1.306532663316583012e+02 -2.821078283276162724e-02
1.331658291457286509e+02 -2.827300633621859099e-02
1.356783919597990007e+02 -2.833312244173515418e-02
1.381909547738693504e+02 -2.839123952891210723e-02
1.407035175879397002e+02 -2.844745898970955228e-02
1.432160804020100500e+02 -2.850183195844921066e-02
1.457286432160804281e+02 -2.855444259248311051e-02
1.482412060301507779e+02 -2.860537687830523243e-02
1.507537688442211277e+02 -2.865466518283408745e-02
1.532663316582914774e+02 -2.870240726774768089e-02
1.557788944723618272e+02 -2.874864464513740558e-02
1.582914572864321769e+02 -2.879342258501355403e-02
1.608040201005025267e+02 -2.883681904484810404e-02
1.633165829145728765e+02 -2.887887450012197044e-02
1.658291457286432262e+02 -2.891961832801331553e-02
1.683417085427135760e+02 -2.895911060233852252e-02
1.708542713567839257e+02 -2.899738845026254147e-02
1.733668341708542755e+02 -2.903448796776510188e-02
1.758793969849246253e+02 -2.907045897288725034e-02
1.783919597989950034e+02 -2.910530882721151097e-02
1.809045226130653532e+02 -2.913909236197299510e-02
1.834170854271357030e+02 -2.917183095079135119e-02
1.859296482412060527e+02 -2.920356511850866893e-02
1.884422110552764025e+02 -2.923433544237348872e-02
1.909547738693467522e+02 -2.926414724714395885e-02
1.934673366834171020e+02 -2.929304341539246473e-02
1.959798994974874518e+02 -2.932105475102301725e-02
1.984924623115578015e+02 -2.934818976934356824e-02
2.010050251256281513e+02 -2.937448861190794167e-02
2.035175879396985010e+02 -2.939995785981412355e-02
2.060301507537688508e+02 -2.942463636325100967e-02
2.085427135678392006e+02 -2.944854754616438655e-02
2.110552763819095787e+02 -2.947170146371910077e-02
2.135678391959799285e+02 -2.949412886829659575e-02
2.160804020100502782e+02 -2.951585394800914502e-02
2.185929648241206280e+02 -2.953688329194216824e-02
2.211055276381909778e+02 -2.955724499281935091e-02
2.236180904522613275e+02 -2.957693966994812476e-02
2.261306532663316773e+02 -2.959598566466887723e-02
2.286432160804020270e+02 -2.961440269888917717e-02
2.311557788944723768e+02 -2.963218500129309596e-02
2.336683417085427266e+02 -2.964935391308829229e-02
2.361809045226130763e+02 -2.966591259829480173e-02
2.386934673366834261e+02 -2.968187230359399867e-02
2.412060301507538043e+02 -2.969725074257372963e-02
2.437185929648241540e+02 -2.971205088803358443e-02
2.462311557788945038e+02 -2.972628583727845303e-02
2.487437185929648535e+02 -2.973997190467702126e-02
2.512562814070352033e+02 -2.975311391196397426e-02
2.537688442211055531e+02 -2.976573118052533093e-02
2.562814070351759028e+02 -2.977783146208501028e-02
2.587939698492462526e+02 -2.978941910174673011e-02
2.613065326633166023e+02 -2.980051090557304591e-02
2.638190954773869521e+02 -2.981110821831314817e-02
2.663316582914573019e+02 -2.982121409167567266e-02
2.688442211055276516e+02 -2.983083644151281535e-02
2.713567839195980014e+02 -2.983997108613685445e-02
2.738693467336683511e+02 -2.984861989023600976e-02
2.763819095477387009e+02 -2.985679155244144733e-02
2.788944723618090507e+02 -2.986448578240918916e-02
2.814070351758794004e+02 -2.987171072721382312e-02
2.839195979899497502e+02 -2.987847322049931933e-02
2.864321608040200999e+02 -2.988476709658132238e-02
2.889447236180904497e+02 -2.989060335602338955e-02
2.914572864321608563e+02 -2.989596934463297981e-02
2.939698492462312061e+02 -2.990087417573272788e-02
2.964824120603015558e+02 -2.990532013054448060e-02
2.989949748743719056e+02 -2.990930270400023530e-02
3.015075376884422553e+02 -2.991283086802888971e-02
3.040201005025126051e+02 -2.991590764227215760e-02
3.065326633165829548e+02 -2.991852992963653021e-02
3.090452261306533046e+02 -2.992070479753367387e-02
3.115577889447236544e+02 -2.992242789527942495e-02
3.140703517587940041e+02 -2.992370666284014866e-02
3.165829145728643539e+02 -2.992454867753846851e-02
3.190954773869347036e+02 -2.992494937786218182e-02
3.216080402010050534e+02 -2.992491272787734663e-02
3.241206030150754032e+02 -2.992442819769408971e-02
3.266331658291457529e+02 -2.992348619300634963e-02
3.291457286432161027e+02 -2.992208201869069398e-02
3.316582914572864524e+02 -2.992020405474196676e-02
3.341708542713568022e+02 -2.991784337316493944e-02
3.366834170854271520e+02 -2.991499308120270512e-02
3.391959798994975017e+02 -2.991164193593800688e-02
3.417085427135678515e+02 -2.990778983252231904e-02
3.442211055276382012e+02 -2.990342449256811960e-02
3.467336683417085510e+02 -2.989854589727224815e-02
3.492462311557789008e+02 -2.989314983300015924e-02
3.517587939698492505e+02 -2.988722935673835887e-02
3.542713567839196571e+02 -2.988078834960144689e-02
3.567839195979900069e+02 -2.987382796209278255e-02
3.592964824120603566e+02 -2.986633580421168416e-02
3.618090452261307064e+02 -2.985830117755155708e-02
3.643216080402010562e+02 -2.984970606364947820e-02
3.668341708542714059e+02 -2.984053478650898136e-02
3.693467336683417557e+02 -2.983078280246910866e-02
3.718592964824121054e+02 -2.982043062719965526e-02
3.743718592964824552e+02 -2.980947420927903407e-02
3.768844221105528050e+02 -2.979789783350228483e-02
3.793969849246231547e+02 -2.978568724009195492e-02
3.819095477386935045e+02 -2.977283156219434276e-02
3.844221105527638542e+02 -2.975930992004160308e-02
3.869346733668342040e+02 -2.974509706874503209e-02
3.894472361809045537e+02 -2.973017618581153682e-02
3.919597989949749035e+02 -2.971452300637447003e-02
3.944723618090452533e+02 -2.969811856899913852e-02
3.969849246231156030e+02 -2.968095020577829826e-02
3.994974874371859528e+02 -2.966299341294162742e-02
4.020100502512563025e+02 -2.964422852035153086e-02
4.045226130653266523e+02 -2.962463092427747302e-02
4.070351758793970021e+02 -2.960417347707469671e-02
4.095477386934673518e+02 -2.958284295184595430e-02
4.120603015075377016e+02 -2.956062290671883711e-02
4.145728643216080513e+02 -2.953749288285698743e-02
4.170854271356784011e+02 -2.951343626045577206e-02
4.195979899497488077e+02 -2.948843456801381394e-02
4.221105527638191575e+02 -2.946244713087096956e-02
4.246231155778895072e+02 -2.943545726031724166e-02
4.271356783919598570e+02 -2.940741980547196405e-02
4.296482412060302067e+02 -2.937831222746757273e-02
4.321608040201005565e+02 -2.934809773194108767e-02
4.346733668341709063e+02 -2.931673077639578018e-02
4.371859296482412560e+02 -2.928418537730849078e-02
4.396984924623116058e+02 -2.925041622044322054e-02
4.422110552763819555e+02 -2.921538240783384116e-02
4.447236180904523053e+02 -2.917904645402980349e-02
4.472361809045226551e+02 -2.914136494384837392e-02
4.497487437185930048e+02 -2.910228871404257206e-02
4.522613065326633546e+02 -2.906178394050963273e-02
4.547738693467337043e+02 -2.901979442489644942e-02
4.572864321608040541e+02 -2.897630267007699281e-02
4.597989949748744039e+02 -2.893125793231410975e-02
4.623115577889447536e+02 -2.888461879338502861e-02
4.648241206030151034e+02 -2.883636218724004024e-02
4.673366834170854531e+02 -2.878645548460701323e-02
4.698492462311558029e+02 -2.873486917138199162e-02
4.723618090452261526e+02 -2.868162659366330081e-02
4.748743718592965024e+02 -2.862671937757371721e-02
4.773869346733668522e+02 -2.857021264083382459e-02
4.798994974874372019e+02 -2.851221167940208925e-02
4.824120603015076085e+02 -2.845290398252451475e-02
4.849246231155779583e+02 -2.839265537822763252e-02
4.874371859296483080e+02 -2.833202918298354314e-02
4.899497487437186578e+02 -2.827203474635324107e-02
4.924623115577890076e+02 -2.821450499983828991e-02
4.949748743718593573e+02 -2.816290299575294545e-02
4.974874371859297071e+02 -2.812377647472053335e-02
5.000000000000000000e+02 -2.810825822019993175e-02
