9.597875,0.5
9.580875,1.5
9.546875,2.5
9.495875,3.5
9.427875,4.5
9.342875,5.5
9.240875,6.5
9.121875,7.5
8.985875,8.5
8.832875,9.5
8.662875,10.5
8.475875,11.5
8.271875,12.5
8.050875,13.5
7.812875,14.5
7.557875,15.5
7.285875,16.5
6.996875,17.5
6.690875,18.5
6.367875,19.5
6.027875,20.5
5.670875,21.5
5.296875,22.5
4.905875,23.5
4.497875,24.5
4.072875,25.5
3.630875,26.5
