# r_nm potential_V
0.000000000000000000e+00 2.081339726366530918e-01
2.512562814070351980e+00 2.069530017843121406e-01
5.025125628140703959e+00 2.059518040499553615e-01
7.537688442211056383e+00 2.049710550187275326e-01
1.005025125628140792e+01 2.033925744737990204e-01
1.256281407035175945e+01 2.016835258244360496e-01
1.507537688442211277e+01 1.999034114096221448e-01
1.758793969849246253e+01 1.976693783292340079e-01
2.010050251256281584e+01 1.955849394197281821e-01
2.261306532663316915e+01 1.932706158956499221e-01
2.512562814070351891e+01 1.911494912648565303e-01
2.763819095477387222e+01 1.890193559821555513e-01
3.015075376884422553e+01 1.870226108173218549e-01
3.266331658291457529e+01 1.849934117382007193e-01
3.517587939698492505e+01 1.831846642389564350e-01
3.768844221105528192e+01 1.814229013815081004e-01
4.020100502512563168e+01 1.797668938905644387e-01
4.271356783919598143e+01 1.783235234440723460e-01
4.522613065326633830e+01 1.768278909055172043e-01
4.773869346733668806e+01 1.756698169983985647e-01
5.025125628140703782e+01 1.745024849581948145e-01
5.276381909547739468e+01 1.734473156914495273e-01
5.527638190954774444e+01 1.724496483411595282e-01
5.778894472361809420e+01 1.715315945778417284e-01
6.030150753768845107e+01 1.707903572646307933e-01
6.281407035175880083e+01 1.700064163454469701e-01
6.532663316582915058e+01 1.693486855835901750e-01
6.783919597989950034e+01 1.686712797031356403e-01
7.035175879396985010e+01 1.680733259016630454e-01
7.286432160804021407e+01 1.674995515310862826e-01
7.537688442211056383e+01 1.670652060341170364e-01
7.788944723618091359e+01 1.665675487318352133e-01
8.040201005025126335e+01 1.661785901495033135e-01
8.291457286432161311e+01 1.658612475954726329e-01
8.542713567839196287e+01 1.654351766573844695e-01
8.793969849246231263e+01 1.651171539218305728e-01
9.045226130653267660e+01 1.648096753076225274e-01
9.296482412060302636e+01 1.645208755570281844e-01
9.547738693467337612e+01 1.641951838733221591e-01
9.798994974874372588e+01 1.639966674754291809e-01
1.005025125628140756e+02 1.637710591454594189e-01
1.030150753768844254e+02 1.634483323270876642e-01
1.055276381909547894e+02 1.632137341992634383e-01
1.080402010050251391e+02 1.631396476499558934e-01
1.105527638190954889e+02 1.629210118134049867e-01
1.130653266331658386e+02 1.627328556550546312e-01
1.155778894472361884e+02 1.624807668773846081e-01
1.180904522613065382e+02 1.624041929864588896e-01
1.206030150753769021e+02 1.622453169847950516e-01
1.231155778894472519e+02 1.620900975051249304e-01
1.256281407035176017e+02 1.619556040552236897e-01
1.281407035175879514e+02 1.618545200784119453e-01
1.306532663316583012e+02 1.617281000384879486e-01
1.331658291457286509e+02 1.615632875233707078e-01
1.356783919597990007e+02 1.614699066842333885e-01
1.381909547738693504e+02 1.613583243534429945e-01
1.407035175879397002e+02 1.612558511027082919e-01
1.432160804020100500e+02 1.610906465690185585e-01
1.457286432160804281e+02 1.610576959292638333e-01
1.482412060301507779e+02 1.609522647465201906e-01
1.507537688442211277e+02 1.608831215463108477e-01
1.532663316582914774e+02 1.608034619353633232e-01
1.557788944723618272e+02 1.607239685059947132e-01
1.582914572864321769e+02 1.606039208548362129e-01
1.608040201005025267e+02 1.604967594193444924e-01
1.633165829145728765e+02 1.605098808898755558e-01
1.658291457286432262e+02 1.604290026796310331e-01
1.683417085427135760e+02 1.603638932623067948e-01
1.708542713567839257e+02 1.602973147288756228e-01
1.733668341708542755e+02 1.602287704583297556e-01
1.758793969849246253e+02 1.601815375913486772e-01
1.783919597989950034e+02 1.601061832937563656e-01
1.809045226130653532e+02 1.600565545090464059e-01
1.834170854271357030e+02 1.599885471534249759e-01
1.859296482412060527e+02 1.599135837247450398e-01
1.884422110552764025e+02 1.599081652121898678e-01
1.909547738693467522e+02 1.598455039259043808e-01
1.934673366834171020e+02 1.597923035610032683e-01
1.959798994974874518e+02 1.597183161466145807e-01
1.984924623115578015e+02 1.597307273768275304e-01
2.010050251256281513e+02 1.596685228587540750e-01
2.035175879396985010e+02 1.596422015393432758e-01
2.060301507537688508e+02 1.595668658664064210e-01
2.085427135678392006e+02 1.595255489357997880e-01
2.110552763819095787e+02 1.594923091467859433e-01
2.135678391959799285e+02 1.594516952832163714e-01
2.160804020100502782e+02 1.594054371900673617e-01
2.185929648241206280e+02 1.593865069591552108e-01
2.211055276381909778e+02 1.593416630552813296e-01
2.236180904522613275e+02 1.593619385143517087e-01
2.261306532663316773e+02 1.592917280028539884e-01
2.286432160804020270e+02 1.592643045416269332e-01
