# r_nm potential_V
0.000000000000000000e+00 1.696654035143141948e-01
2.512562814070351980e+00 1.692130582797130856e-01
5.025125628140703959e+00 1.688871063747119927e-01
7.537688442211056383e+00 1.686364584110186526e-01
1.005025125628140792e+01 1.682019868562982523e-01
1.256281407035175945e+01 1.677636700015284477e-01
1.507537688442211277e+01 1.673459127154784121e-01
1.758793969849246253e+01 1.667421526916183505e-01
2.010050251256281584e+01 1.662299860418696151e-01
2.261306532663316915e+01 1.656472165899049165e-01
2.512562814070351891e+01 1.651465458027812638e-01
2.763819095477387222e+01 1.646241339029766715e-01
3.015075376884422553e+01 1.641757731624889360e-01
3.266331658291457529e+01 1.636707805535347060e-01
3.517587939698492505e+01 1.632671873691269870e-01
3.768844221105528192e+01 1.628434386336938267e-01
4.020100502512563168e+01 1.624394404766127675e-01
4.271356783919598143e+01 1.621393092798630031e-01
4.522613065326633830e+01 1.617536144078569049e-01
4.773869346733668806e+01 1.615439642375517959e-01
5.025125628140703782e+01 1.612872718933546223e-01
5.276381909547739468e+01 1.610628886452715181e-01
5.527638190954774444e+01 1.608426712943960279e-01
5.778894472361809420e+01 1.606338124860008376e-01
6.030150753768845107e+01 1.605220697273370134e-01
6.281407035175880083e+01 1.603421706000178748e-01
6.532663316582915058e+01 1.602253949893971685e-01
6.783919597989950034e+01 1.600599073877685685e-01
7.035175879396985010e+01 1.599272105199670557e-01
7.286432160804021407e+01 1.597829478109281387e-01
7.537688442211056383e+01 1.597269280642921174e-01
7.788944723618091359e+01 1.596018345140222117e-01
8.040201005025126335e+01 1.595434504197285053e-01
8.291457286432161311e+01 1.595281125747657625e-01
8.542713567839196287e+01 1.594020955679258666e-01
8.793969849246231263e+01 1.593506225081265659e-01
9.045226130653267660e+01 1.592945476349656164e-01
9.296482412060302636e+01 1.592382142902996067e-01
9.547738693467337612e+01 1.591416119145812602e-01
9.798994974874372588e+01 1.591409779704852923e-01
1.005025125628140756e+02 1.591053077491412782e-01
1.030150753768844254e+02 1.589765885249236066e-01
1.055276381909547894e+02 1.589172957674710451e-01
1.080402010050251391e+02 1.589911469714598014e-01
1.105527638190954889e+02 1.589295551006527918e-01
1.130653266331658386e+02 1.588874672534749399e-01
1.155778894472361884e+02 1.587809513736757605e-01
1.180904522613065382e+02 1.588249498630693035e-01
1.206030150753769021e+02 1.587894866087119772e-01
1.231155778894472519e+02 1.587526655369016770e-01
1.256281407035176017e+02 1.587294279378929363e-01
1.281407035175879514e+02 1.587320031648517815e-01
1.306532663316583012e+02 1.587071093317344306e-01
1.331658291457286509e+02 1.586422884073840078e-01
1.356783919597990007e+02 1.586400112493223657e-01
1.381909547738693504e+02 1.586166102671508482e-01
1.407035175879397002e+02 1.585975934257421172e-01
1.432160804020100500e+02 1.585174972916634228e-01
1.457286432160804281e+02 1.585584744929776357e-01
1.482412060301507779e+02 1.585287996037818004e-01
1.507537688442211277e+02 1.585296665209696698e-01
1.532663316582914774e+02 1.585177928836590810e-01
1.557788944723618272e+02 1.585035940438037916e-01
1.582914572864321769e+02 1.584486919163079488e-01
1.608040201005025267e+02 1.584051165365815417e-01
1.633165829145728765e+02 1.584722070289703300e-01
1.658291457286432262e+02 1.584488339177856087e-01
1.683417085427135760e+02 1.584386340494194911e-01
1.708542713567839257e+02 1.584250340618825192e-01
1.733668341708542755e+02 1.584077071641590562e-01
1.758793969849246253e+02 1.584086993762856832e-01
1.783919597989950034e+02 1.583815839815496673e-01
1.809045226130653532e+02 1.583776769274097551e-01
1.834170854271357030e+02 1.583543436289467921e-01
1.859296482412060527e+02 1.583232724868110231e-01
1.884422110552764025e+02 1.583574664790659559e-01
1.909547738693467522e+02 1.583353504806072898e-01
1.934673366834171020e+02 1.583218131451100130e-01
1.959798994974874518e+02 1.582863139191168778e-01
1.984924623115578015e+02 1.583330325460503285e-01
2.010050251256281513e+02 1.583070764534613706e-01
2.035175879396985010e+02 1.583145641552093363e-01
2.060301507537688508e+02 1.582743799753217329e-01
2.085427135678392006e+02 1.582653220205702538e-01
2.110552763819095787e+02 1.582632327666537442e-01
2.135678391959799285e+02 1.582530370337817960e-01
2.160804020100502782e+02 1.582367720916276477e-01
2.185929648241206280e+02 1.582457592020749815e-01
2.211055276381909778e+02 1.582288277414802269e-01
2.236180904522613275e+02 1.582743204681447136e-01
2.261306532663316773e+02 1.582315850794208112e-01
2.286432160804020270e+02 1.582298804474632781e-01
2.311557788944723768e+02 1.582369374529714323e-01
2.336683417085427266e+02 1.582353174535391649e-01
2.361809045226130763e+02 1.582129445081374430e-01
2.386934673366834261e+02 1.582212102803912945e-01
2.412060301507538043e+02 1.581512872085152344e-01
2.437185929648241540e+02 1.582081912072938468e-01
2.462311557788945038e+02 1.582488736840096388e-01
2.487437185929648535e+02 1.581610698763630529e-01
2.512562814070352033e+02 1.581833376174002492e-01
2.537688442211055531e+02 1.581905183784642621e-01
2.562814070351759028e+02 1.581674209026406042e-01
2.587939698492462526e+02 1.581920466281574733e-01
2.613065326633166023e+02 1.581776145765898534e-01
2.638190954773869521e+02 1.581369894529794651e-01
2.663316582914573019e+02 1.581526858636772281e-01
2.688442211055276516e+02 1.581506852450460521e-01
2.713567839195980014e+02 1.581610483138843337e-01
2.738693467336683511e+02 1.581570861732121969e-01
2.763819095477387009e+02 1.581674593788180150e-01
2.788944723618090507e+02 1.581395556905312028e-01
2.814070351758794004e+02 1.581458464532803643e-01
2.839195979899497502e+02 1.581400518005444122e-01
2.864321608040200999e+02 1.581134739024958047e-01
2.889447236180904497e+02 1.581308942097817138e-01
2.914572864321608563e+02 1.581742461645176123e-01
2.939698492462312061e+02 1.580836696861246116e-01
2.964824120603015558e+02 1.581282349974725832e-01
2.989949748743719056e+02 1.580979887564760156e-01
3.015075376884422553e+02 1.581321919549437682e-01
3.040201005025126051e+02 1.580395101091121579e-01
3.065326633165829548e+02 1.581430257294280939e-01
3.090452261306533046e+02 1.580795229754775877e-01
3.115577889447236544e+02 1.581124725868026382e-01
3.140703517587940041e+02 1.580873645244142700e-01
3.165829145728643539e+02 1.581531073249564656e-01
3.190954773869347036e+02 1.581003839786216114e-01
3.216080402010050534e+02 1.580601233809813821e-01
3.241206030150754032e+02 1.580782178602225807e-01
3.266331658291457529e+02 1.580924175886053995e-01
3.291457286432161027e+02 1.581099955369760224e-01
3.316582914572864524e+02 1.580706650628444510e-01
3.341708542713568022e+02 1.580596571143197959e-01
3.366834170854271520e+02 1.580741600930070101e-01
3.391959798994975017e+02 1.580494721339675002e-01
3.417085427135678515e+02 1.580457829477153742e-01
3.442211055276382012e+02 1.580211496332175336e-01
3.467336683417085510e+02 1.581207791709716426e-01
3.492462311557789008e+02 1.581276449119909389e-01
3.517587939698492505e+02 1.580386518002971086e-01
3.542713567839196571e+02 1.580630300355922169e-01
3.567839195979900069e+02 1.580794412420791772e-01
3.592964824120603566e+02 1.580839607799775504e-01
3.618090452261307064e+02 1.580592766514137826e-01
3.643216080402010562e+02 1.580923954374894858e-01
3.668341708542714059e+02 1.580752178067324487e-01
3.693467336683417557e+02 1.580779458629941181e-01
3.718592964824121054e+02 1.580469907868543578e-01
3.743718592964824552e+02 1.580596468407871602e-01
3.768844221105528050e+02 1.580804583694467025e-01
3.793969849246231547e+02 1.580543582218959797e-01
3.819095477386935045e+02 1.580314339003777158e-01
3.844221105527638542e+02 1.580745346768309689e-01
3.869346733668342040e+02 1.580426663239725138e-01
3.894472361809045537e+02 1.580834159511849690e-01
3.919597989949749035e+02 1.580248212095355931e-01
3.944723618090452533e+02 1.580454909552569953e-01
3.969849246231156030e+02 1.580383709317570440e-01
3.994974874371859528e+02 1.580484846190265691e-01
4.020100502512563025e+02 1.580341717465899021e-01
4.045226130653266523e+02 1.580961373376465195e-01
4.070351758793970021e+02 1.580474473070156982e-01
4.095477386934673518e+02 1.580883956283188896e-01
4.120603015075377016e+02 1.580498087822158337e-01
4.145728643216080513e+02 1.580218510923356579e-01
4.170854271356784011e+02 1.580443892176382203e-01
4.195979899497488077e+02 1.579977317867492237e-01
4.221105527638191575e+02 1.580757782817685531e-01
4.246231155778895072e+02 1.580378390855896875e-01
4.271356783919598570e+02 1.580545547089747538e-01
4.296482412060302067e+02 1.580376439192619775e-01
4.321608040201005565e+02 1.580502516552216574e-01
4.346733668341709063e+02 1.580133837201586344e-01
4.371859296482412560e+02 1.580374866608064144e-01
4.396984924623116058e+02 1.580464226519115445e-01
4.422110552763819555e+02 1.580308150606104522e-01
4.447236180904523053e+02 1.580774201025173242e-01
4.472361809045226551e+02 1.580072121219674441e-01
4.497487437185930048e+02 1.580364571501458315e-01
4.522613065326633546e+02 1.580735605818771317e-01
4.547738693467337043e+02 1.580089625093845096e-01
4.572864321608040541e+02 1.580151743142434173e-01
4.597989949748744039e+02 1.580342549025420817e-01
4.623115577889447536e+02 1.580109773450247557e-01
4.648241206030151034e+02 1.580190503297350668e-01
4.673366834170854531e+02 1.579803587002628906e-01
4.698492462311558029e+02 1.580438221246923680e-01
4.723618090452261526e+02 1.580686230169406348e-01
4.748743718592965024e+02 1.580131408706823559e-01
4.773869346733668522e+02 1.580666790081690920e-01
4.798994974874372019e+02 1.580099240706065444e-01
4.824120603015076085e+02 1.580093684016847522e-01
4.849246231155779583e+02 1.579818781020213003e-01
4.874371859296483080e+02 1.579823228833780457e-01
4.899497487437186578e+02 1.579872296776305418e-01
4.924623115577890076e+02 1.579874012394033855e-01
4.949748743718593573e+02 1.579563257212656946e-01
4.974874371859297071e+02 1.579941253136092350e-01
5.000000000000000000e+02 1.580992986651960086e-01
