# r_nm potential_V
0.000000000000000000e+00 2.696153006868368673e-01
2.512562814070351980e+00 2.666824261518301875e-01
5.025125628140703959e+00 2.644579777538625387e-01
7.537688442211056383e+00 2.624813815402788908e-01
1.005025125628140792e+01 2.590848561968444042e-01
1.256281407035175945e+01 2.555056634534373372e-01
1.507537688442211277e+01 2.518468852996369467e-01
1.758793969849246253e+01 2.471819955812351033e-01
2.010050251256281584e+01 2.429196764811153708e-01
2.261306532663316915e+01 2.380484230831428072e-01
2.512562814070351891e+01 2.336768430177837141e-01
2.763819095477387222e+01 2.292686045805099604e-01
3.015075376884422553e+01 2.251111229437155192e-01
3.266331658291457529e+01 2.208719865747122424e-01
3.517587939698492505e+01 2.170804413382265985e-01
3.768844221105528192e+01 2.133861409462544656e-01
4.020100502512563168e+01 2.098934834768147184e-01
4.271356783919598143e+01 2.067910871807528972e-01
4.522613065326633830e+01 2.036082930732174279e-01
4.773869346733668806e+01 2.010682207111656461e-01
5.025125628140703782e+01 1.985172805093994020e-01
5.276381909547739468e+01 1.961833196612899344e-01
5.527638190954774444e+01 1.939621367557239906e-01
5.778894472361809420e+01 1.919186729733486640e-01
6.030150753768845107e+01 1.901853344939609114e-01
6.281407035175880083e+01 1.884119539010983002e-01
6.532663316582915058e+01 1.868710139397583569e-01
6.783919597989950034e+01 1.853323061641217462e-01
7.035175879396985010e+01 1.839487038063462310e-01
7.286432160804021407e+01 1.826407606323804111e-01
7.537688442211056383e+01 1.815652281135637092e-01
7.788944723618091359e+01 1.804128581158659372e-01
8.040201005025126335e+01 1.794462887643193116e-01
8.291457286432161311e+01 1.785998915847080426e-01
8.542713567839196287e+01 1.776293473720997884e-01
8.793969849246231263e+01 1.768314342075307799e-01
9.045226130653267660e+01 1.760664817076533495e-01
9.296482412060302636e+01 1.753514164882435111e-01
9.547738693467337612e+01 1.745962518717355805e-01
9.798994974874372588e+01 1.740323604488407949e-01
1.005025125628140756e+02 1.734520229727543050e-01
1.030150753768844254e+02 1.727574382194685121e-01
1.055276381909547894e+02 1.721871110952385153e-01
1.080402010050251391e+02 1.718361434254956910e-01
1.105527638190954889e+02 1.713132469981838990e-01
1.130653266331658386e+02 1.708417126149960885e-01
1.155778894472361884e+02 1.703023251205917632e-01
1.180904522613065382e+02 1.699933571564233581e-01
1.206030150753769021e+02 1.695915703524695783e-01
1.231155778894472519e+02 1.692017297758013628e-01
1.256281407035176017e+02 1.688462271265146197e-01
1.281407035175879514e+02 1.685392811940132352e-01
1.306532663316583012e+02 1.682093684024976721e-01
1.331658291457286509e+02 1.678421829118431075e-01
1.356783919597990007e+02 1.675654106769617901e-01
1.381909547738693504e+02 1.672751423612657828e-01
1.407035175879397002e+02 1.670034009192384039e-01
1.432160804020100500e+02 1.666631975860534687e-01
1.457286432160804281e+02 1.664799683257222329e-01
1.482412060301507779e+02 1.662184915529159313e-01
1.507537688442211277e+02 1.660054530259451322e-01
1.532663316582914774e+02 1.657859060647745852e-01
1.557788944723618272e+02 1.655711966835989590e-01
1.582914572864321769e+02 1.653152309097994099e-01
1.608040201005025267e+02 1.650749528560118973e-01
1.633165829145728765e+02 1.649765420073112387e-01
1.658291457286432262e+02 1.647749565480869371e-01
1.683417085427135760e+02 1.645945459344104744e-01
1.708542713567839257e+02 1.644163877353374270e-01
1.733668341708542755e+02 1.642397163906584023e-01
1.758793969849246253e+02 1.640907390966668267e-01
1.783919597989950034e+02 1.639129580900334504e-01
1.809045226130653532e+02 1.637663092906981033e-01
1.834170854271357030e+02 1.636032145302540597e-01
1.859296482412060527e+02 1.634344780863268010e-01
1.884422110552764025e+02 1.633448557489994291e-01
1.909547738693467522e+02 1.631953640680752771e-01
1.934673366834171020e+02 1.630570422634580463e-01
1.959798994974874518e+02 1.629002938916210563e-01
1.984924623115578015e+02 1.628393325902697808e-01
2.010050251256281513e+02 1.626989028940942772e-01
2.035175879396985010e+02 1.625997497866364661e-01
2.060301507537688508e+02 1.624481739656591650e-01
2.085427135678392006e+02 1.623370528046214345e-01
2.110552763819095787e+02 1.622363662284202757e-01
2.135678391959799285e+02 1.621297289160691102e-01
