# r_nm potential_V
0.000000000000000000e+00 2.372497120086878297e-01
2.512562814070351980e+00 2.353171825125483230e-01
5.025125628140703959e+00 2.337728492192755470e-01
7.537688442211056383e+00 2.323188625668261009e-01
1.005025125628140792e+01 2.299093602491138755e-01
1.256281407035175945e+01 2.273267604472352654e-01
1.507537688442211277e+01 2.246533508751542563e-01
1.758793969849246253e+01 2.212845199117370876e-01
2.010050251256281584e+01 2.181620106215953758e-01
2.261306532663316915e+01 2.146426264526839212e-01
2.512562814070351891e+01 2.114386412171081475e-01
2.763819095477387222e+01 2.082126191116022984e-01
3.015075376884422553e+01 2.051649296960626478e-01
3.266331658291457529e+01 2.020674835140938985e-01
3.517587939698492505e+01 1.992858349529687823e-01
3.768844221105528192e+01 1.965788378926900115e-01
4.020100502512563168e+01 1.940254118397492233e-01
4.271356783919598143e+01 1.917646986718694879e-01
4.522613065326633830e+01 1.894477925314392852e-01
4.773869346733668806e+01 1.876047574228069947e-01
5.025125628140703782e+01 1.857594270794889202e-01
5.276381909547739468e+01 1.840787158230724752e-01
5.527638190954774444e+01 1.824854809308603942e-01
5.778894472361809420e+01 1.810199361241022209e-01
6.030150753768845107e+01 1.797935606384001017e-01
6.281407035175880083e+01 1.785315711498340341e-01
6.532663316582915058e+01 1.774457389937345031e-01
6.783919597989950034e+01 1.763547328093253708e-01
7.035175879396985010e+01 1.753794182562796455e-01
7.286432160804021407e+01 1.744540180304570420e-01
7.537688442211056383e+01 1.737111847888465344e-01
7.788944723618091359e+01 1.729023365713713289e-01
8.040201005025126335e+01 1.722379413263784576e-01
8.291457286432161311e+01 1.716682927783628188e-01
8.542713567839196287e+01 1.709857324583017035e-01
8.793969849246231263e+01 1.704407923991884677e-01
9.045226130653267660e+01 1.699176881263536887e-01
9.296482412060302636e+01 1.694284072345084990e-01
9.547738693467337612e+01 1.689022903595966130e-01
9.798994974874372588e+01 1.685321691446139136e-01
1.005025125628140756e+02 1.681405716915675974e-01
1.030150753768844254e+02 1.676454604911582769e-01
1.055276381909547894e+02 1.672551200483375633e-01
1.080402010050251391e+02 1.670513854327378422e-01
1.105527638190954889e+02 1.666921063761565014e-01
1.130653266331658386e+02 1.663729788346897664e-01
1.155778894472361884e+02 1.659889392584341650e-01
1.180904522613065382e+02 1.658046181691549548e-01
1.206030150753769021e+02 1.655339931023161459e-01
1.231155778894472519e+02 1.652710933792801151e-01
1.256281407035176017e+02 1.650352357513227564e-01
1.281407035175879514e+02 1.648397021518737404e-01
1.306532663316583012e+02 1.646202330920148171e-01
1.331658291457286509e+02 1.643632125054116100e-01
1.356783919597990007e+02 1.641860803674496383e-01
1.381909547738693504e+02 1.639930904242302423e-01
1.407035175879397002e+02 1.638135154304884988e-01
1.432160804020100500e+02 1.635690097987942682e-01
