# z_nm potential_V
-1.494989979959919992e+02 1.000985986185118186e-03
-1.486973947895791639e+02 1.028916422628423522e-03
-1.478957915831663286e+02 1.056846859071728859e-03
-1.470941883767534932e+02 1.084777295515034195e-03
-1.462925851703406863e+02 1.112707731958338664e-03
-1.454909819639278510e+02 1.140638168401644000e-03
-1.446893787575150441e+02 1.168568604844948469e-03
-1.438877755511022087e+02 1.196499041288253589e-03
-1.430861723446893734e+02 1.224429477731558925e-03
-1.422845691382765381e+02 1.252359914174864478e-03
-1.414829659318637312e+02 1.280290350618168730e-03
-1.406813627254508958e+02 1.308220787061474284e-03
-1.398797595190380889e+02 1.342912929727752827e-03
-1.390781563126252536e+02 1.379309107730857659e-03
-1.382765531062124182e+02 1.415705285733962491e-03
-1.374749498997995829e+02 1.452101463737067106e-03
-1.366733466933867760e+02 1.488497641740170636e-03
-1.358717434869739407e+02 1.524893819743275468e-03
-1.350701402805611337e+02 1.561289997746378999e-03
-1.342685370741482984e+02 1.597686175749483614e-03
-1.334669338677354631e+02 1.634082353752588229e-03
-1.326653306613226277e+02 1.670478531755693278e-03
-1.318637274549098208e+02 1.706874709758796809e-03
-1.310621242484969855e+02 1.743270887761901424e-03
-1.302605210420841786e+02 1.784549092878621969e-03
-1.294589178356713433e+02 1.832250630220177154e-03
-1.286573146292585079e+02 1.879952167561731906e-03
-1.278557114228456868e+02 1.927653704903286008e-03
-1.270541082164328657e+02 1.975355242244840326e-03
-1.262525050100200446e+02 2.023056779586394210e-03
-1.254509018036072092e+02 2.070758316927948962e-03
-1.246492985971943881e+02 2.118459854269502847e-03
-1.238476953907815670e+02 2.166161391611057165e-03
-1.230460921843687316e+02 2.213862928952611917e-03
-1.222444889779559105e+02 2.261564466294165802e-03
-1.214428857715430894e+02 2.309266003635719686e-03
-1.206412825651302541e+02 2.357979304592797230e-03
-1.198396793587174329e+02 2.421257942125885129e-03
-1.190380761523046118e+02 2.484536579658972594e-03
-1.182364729458917765e+02 2.547815217192061794e-03
-1.174348697394789554e+02 2.611093854725149259e-03
-1.166332665330661342e+02 2.674372492258237158e-03
-1.158316633266532989e+02 2.737651129791325924e-03
-1.150300601202404778e+02 2.800929767324413823e-03
-1.142284569138276566e+02 2.864208404857500855e-03
-1.134268537074148213e+02 2.927487042390590488e-03
-1.126252505010020002e+02 2.990765679923677520e-03
-1.118236472945891791e+02 3.054044317456765419e-03
-1.110220440881763437e+02 3.117322954989854619e-03
-1.102204408817635226e+02 3.195199986799548020e-03
-1.094188376753507015e+02 3.279391102535353462e-03
-1.086172344689378662e+02 3.363582218271160638e-03
-1.078156312625250450e+02 3.447773334006966946e-03
-1.070140280561122239e+02 3.531964449742772821e-03
-1.062124248496994028e+02 3.616155565478578263e-03
-1.054108216432865675e+02 3.700346681214385872e-03
-1.046092184368737463e+02 3.784537796950191747e-03
-1.038076152304609252e+02 3.868728912685997189e-03
-1.030060120240480899e+02 3.952920028421805232e-03
-1.022044088176352687e+02 4.037111144157611541e-03
-1.014028056112224476e+02 4.121302259893416114e-03
-1.006012024048096123e+02 4.215242634592704894e-03
-9.979959919839679117e+01 4.328008086994275874e-03
-9.899799599198397004e+01 4.440773539395845987e-03
-9.819639278557113471e+01 4.553538991797417834e-03
-9.739478957915831359e+01 4.666304444198987947e-03
-9.659318637274549246e+01 4.779069896600558927e-03
-9.579158316633265713e+01 4.891835349002131642e-03
-9.498997995991983601e+01 5.004600801403701754e-03
-9.418837675350701488e+01 5.117366253805271867e-03
-9.338677354709417955e+01 5.230131706206844582e-03
-9.258517034068135843e+01 5.342897158608415561e-03
-9.178356713426853730e+01 5.455662611009984807e-03
-9.098196392785570197e+01 5.590218277796672047e-03
-9.018036072144288084e+01 5.737927607028693242e-03
-8.937875751503005972e+01 5.885636936260713568e-03
-8.857715430861722439e+01 6.033346265492735630e-03
-8.777555110220440326e+01 6.181055594724756824e-03
-8.697394789579158214e+01 6.328764923956778018e-03
-8.617234468937876102e+01 6.476474253188799213e-03
-8.537074148296592568e+01 6.624183582420821274e-03
-8.456913827655310456e+01 6.771892911652842469e-03
-8.376753507014028344e+01 6.919602240884862795e-03
-8.296593186372744810e+01 7.067311570116886592e-03
-8.216432865731462698e+01 7.252570414543362161e-03
-8.136272545090180586e+01 7.443884020084287970e-03
-8.056112224448897052e+01 7.635197625625218115e-03
-7.975951903807614940e+01 7.826511231166146526e-03
-7.895791583166332828e+01 8.017824836707073202e-03
-7.815631262525049294e+01 8.209138442248003348e-03
