# r_nm potential_V
0.000000000000000000e+00 2.600980447410665142e-01
2.512562814070351980e+00 2.574694317514850672e-01
5.025125628140703959e+00 2.554468561225546330e-01
7.537688442211056383e+00 2.536222407948792168e-01
1.005025125628140792e+01 2.505217882338466318e-01
1.256281407035175945e+01 2.472398589354278808e-01
1.507537688442211277e+01 2.438727874240999571e-01
1.758793969849246253e+01 2.395975123382512451e-01
2.010050251256281584e+01 2.356723108930696142e-01
2.261306532663316915e+01 2.312027364561943521e-01
2.512562814070351891e+01 2.271745713704676206e-01
2.763819095477387222e+01 2.231155026981914702e-01
3.015075376884422553e+01 2.192845689945423227e-01
3.266331658291457529e+01 2.153814587419795590e-01
3.517587939698492505e+01 2.118830567157653222e-01
3.768844221105528192e+01 2.084750389632832324e-01
4.020100502512563168e+01 2.052542588680759394e-01
4.271356783919598143e+01 2.023935312948769716e-01
4.522613065326633830e+01 1.994610492860123818e-01
4.773869346733668806e+01 1.971195292380301112e-01
5.025125628140703782e+01 1.947710100232535047e-01
5.276381909547739468e+01 1.926244650632157607e-01
5.527638190954774444e+01 1.905838688743635989e-01
5.778894472361809420e+01 1.887065056985047506e-01
6.030150753768845107e+01 1.871181120044450585e-01
6.281407035175880083e+01 1.854921702820237495e-01
6.532663316582915058e+01 1.840819915873386781e-01
6.783919597989950034e+01 1.826727428218160865e-01
7.035175879396985010e+01 1.814070924724347222e-01
7.286432160804021407e+01 1.802098162838713657e-01
7.537688442211056383e+01 1.792301273902253689e-01
7.788944723618091359e+01 1.781775802541026299e-01
8.040201005025126335e+01 1.772985511652088175e-01
8.291457286432161311e+01 1.765322771454018447e-01
8.542713567839196287e+01 1.756458562025107750e-01
8.793969849246231263e+01 1.749215973095881171e-01
9.045226130653267660e+01 1.742272011526320996e-01
9.296482412060302636e+01 1.735780886652440458e-01
9.547738693467337612e+01 1.728902037223982169e-01
9.798994974874372588e+01 1.723829346325305156e-01
1.005025125628140756e+02 1.718578855889508483e-01
1.030150753768844254e+02 1.712221300081895881e-01
1.055276381909547894e+02 1.707048474337678756e-01
1.080402010050251391e+02 1.703969500754938526e-01
1.105527638190954889e+02 1.699223784583270558e-01
1.130653266331658386e+02 1.694958531901225585e-01
1.155778894472361884e+02 1.690025518500858914e-01
1.180904522613065382e+02 1.687302931487175695e-01
1.206030150753769021e+02 1.683673551826903592e-01
