# r_nm potential_V
0.000000000000000000e+00 2.527239308559510178e-01
2.512562814070351980e+00 2.503256669849898697e-01
5.025125628140703959e+00 2.484603483220095554e-01
7.537688442211056383e+00 2.467561991302618662e-01
1.005025125628140792e+01 2.438857895355259486e-01
1.256281407035175945e+01 2.408327935562344924e-01
1.507537688442211277e+01 2.376896332427057001e-01
1.758793969849246253e+01 2.337089942264300724e-01
2.010050251256281584e+01 2.300426177456394439e-01
2.261306532663316915e+01 2.258814523273103003e-01
2.512562814070351891e+01 2.221198901715183971e-01
2.763819095477387222e+01 2.183306116521462337e-01
3.015075376884422553e+01 2.147513375054339035e-01
3.266331658291457529e+01 2.111070843929688523e-01
3.517587939698492505e+01 2.078369784858828118e-01
3.768844221105528192e+01 2.046523117575898554e-01
4.020100502512563168e+01 2.016440505263531746e-01
4.271356783919598143e+01 1.989734282738639948e-01
4.522613065326633830e+01 1.962369834548520209e-01
4.773869346733668806e+01 1.940526673530050261e-01
5.025125628140703782e+01 1.918636498219299935e-01
5.276381909547739468e+01 1.898648094005006559e-01
5.527638190954774444e+01 1.879663254995390387e-01
5.778894472361809420e+01 1.862197566763123258e-01
6.030150753768845107e+01 1.847459645597450406e-01
6.281407035175880083e+01 1.832359034660213382e-01
6.532663316582915058e+01 1.819287765497224207e-01
6.783919597989950034e+01 1.806210883242735099e-01
7.035175879396985010e+01 1.794480481799069216e-01
7.286432160804021407e+01 1.783375876414260153e-01
7.537688442211056383e+01 1.774333307931358350e-01
7.788944723618091359e+01 1.764588546405856384e-01
8.040201005025126335e+01 1.756484534766822314e-01
8.291457286432161311e+01 1.749450298432169426e-01
8.542713567839196287e+01 1.741241655822309831e-01
8.793969849246231263e+01 1.734574506311473974e-01
9.045226130653267660e+01 1.728181006947406007e-01
9.296482412060302636e+01 1.722203985815241589e-01
9.547738693467337612e+01 1.715847429474891273e-01
9.798994974874372588e+01 1.711216051324201126e-01
1.005025125628140756e+02 1.706395713236873724e-01
1.030150753768844254e+02 1.700493559133909871e-01
1.055276381909547894e+02 1.695731591471976163e-01
1.080402010050251391e+02 1.692988120984303124e-01
1.105527638190954889e+02 1.688616134499826837e-01
1.130653266331658386e+02 1.684699011843562022e-01
1.155778894472361884e+02 1.680121248516320553e-01
1.180904522613065382e+02 1.677683214393982103e-01
1.206030150753769021e+02 1.674353684160002631e-01
1.231155778894472519e+02 1.671122201235479554e-01
1.256281407035176017e+02 1.668195921984180485e-01
1.281407035175879514e+02 1.665711796991799498e-01
1.306532663316583012e+02 1.662993849536802127e-01
1.331658291457286509e+02 1.659902692501184773e-01
1.356783919597990007e+02 1.657659556706908288e-01
1.381909547738693504e+02 1.655269603047635485e-01
1.407035175879397002e+02 1.653037994874516081e-01
1.432160804020100500e+02 1.650141641622872302e-01
1.457286432160804281e+02 1.648740933553172472e-01
1.482412060301507779e+02 1.646577282137456355e-01
1.507537688442211277e+02 1.644862342319012849e-01
1.532663316582914774e+02 1.643071505915284225e-01
1.557788944723618272e+02 1.641316171431652648e-01
1.582914572864321769e+02 1.639151733141033518e-01
1.608040201005025267e+02 1.637136631521403929e-01
1.633165829145728765e+02 1.636475145724525238e-01
1.658291457286432262e+02 1.634811208237354485e-01
1.683417085427135760e+02 1.633343274101126952e-01
1.708542713567839257e+02 1.631887470284904273e-01
1.733668341708542755e+02 1.630436802622964587e-01
1.758793969849246253e+02 1.629244288976056110e-01
1.783919597989950034e+02 1.627766676804465740e-01
1.809045226130653532e+02 1.626584417893461032e-01
1.834170854271357030e+02 1.625232440436445991e-01
1.859296482412060527e+02 1.623820688585146388e-01
1.884422110552764025e+02 1.623171299471324602e-01
1.909547738693467522e+02 1.621931858114561420e-01
1.934673366834171020e+02 1.620799336718817263e-01
1.959798994974874518e+02 1.619475818536927070e-01
1.984924623115578015e+02 1.619081891741065982e-01
2.010050251256281513e+02 1.617908577262533731e-01
2.035175879396985010e+02 1.617131898236061072e-01
2.060301507537688508e+02 1.615841803189196624e-01
2.085427135678392006e+02 1.614936955310509736e-01
2.110552763819095787e+02 1.614129533314213327e-01
2.135678391959799285e+02 1.613258629167109159e-01
2.160804020100502782e+02 1.612337081131705874e-01
2.185929648241206280e+02 1.611721096772953665e-01
2.211055276381909778e+02 1.610844757084820000e-01
2.236180904522613275e+02 1.610662114489891383e-01
2.261306532663316773e+02 1.609536994210000460e-01
2.286432160804020270e+02 1.608867160936804930e-01
2.311557788944723768e+02 1.608320292457748046e-01
2.336683417085427266e+02 1.607693815137599957e-01
2.361809045226130763e+02 1.606859525837162628e-01
2.386934673366834261e+02 1.606371150187912156e-01
2.412060301507538043e+02 1.605066551267982367e-01
2.437185929648241540e+02 1.605130728168512044e-01
2.462311557788945038e+02 1.605034314087343539e-01
2.487437185929648535e+02 1.603584336804934896e-01
2.512562814070352033e+02 1.603318365308947779e-01
2.537688442211055531e+02 1.602908604594957265e-01
2.562814070351759028e+02 1.602192252661665539e-01
2.587939698492462526e+02 1.601991449259124178e-01
2.613065326633166023e+02 1.601388866564447955e-01
2.638190954773869521e+02 1.600520897120664698e-01
2.663316582914573019e+02 1.600258853347913679e-01
2.688442211055276516e+02 1.599821850505299681e-01
2.713567839195980014e+02 1.599525786458639021e-01
2.738693467336683511e+02 1.599088629970703279e-01
2.763819095477387009e+02 1.598813543056977204e-01
2.788944723618090507e+02 1.598148927495814942e-01
2.814070351758794004e+02 1.597848358313652406e-01
2.839195979899497502e+02 1.597437643719276379e-01
2.864321608040200999e+02 1.596808148143661621e-01
2.889447236180904497e+02 1.596657006265485013e-01
2.914572864321608563e+02 1.596783278320145216e-01
2.939698492462312061e+02 1.595520701260994823e-01
2.964824120603015558e+02 1.595665935046910455e-01
2.989949748743719056e+02 1.595049580347257523e-01
3.015075376884422553e+02 1.595116744067152370e-01
3.040201005025126051e+02 1.593867898412251183e-01
3.065326633165829548e+02 1.594662841985410862e-01
3.090452261306533046e+02 1.593731841517821157e-01
3.115577889447236544e+02 1.593805009161921304e-01
3.140703517587940041e+02 1.593287379995692310e-01
3.165829145728643539e+02 1.593715526036942887e-01
3.190954773869347036e+02 1.592928286665436510e-01
3.216080402010050534e+02 1.592275939528772777e-01
3.241206030150754032e+02 1.592230139450477311e-01
3.266331658291457529e+02 1.592151463950117751e-01
3.291457286432161027e+02 1.592108825882806999e-01
3.316582914572864524e+02 1.591489733042992794e-01
3.341708542713568022e+02 1.591174204861104946e-01
3.366834170854271520e+02 1.591119932773748802e-01
3.391959798994975017e+02 1.590666945142443500e-01
3.417085427135678515e+02 1.590435512139256879e-01
3.442211055276382012e+02 1.589995534454158310e-01
3.467336683417085510e+02 1.590836830814265357e-01
3.492462311557789008e+02 1.590727960765317417e-01
3.517587939698492505e+02 1.589642114995557243e-01
3.542713567839196571e+02 1.589727207621391969e-01
3.567839195979900069e+02 1.589733048414005145e-01
3.592964824120603566e+02 1.589622168244308464e-01
3.618090452261307064e+02 1.589216251748793163e-01
3.643216080402010562e+02 1.589403769362447150e-01
3.668341708542714059e+02 1.589084628343741257e-01
3.693467336683417557e+02 1.588973087165556075e-01
3.718592964824121054e+02 1.588520530607944736e-01
3.743718592964824552e+02 1.588519129082233694e-01
3.768844221105528050e+02 1.588601801702462513e-01
3.793969849246231547e+02 1.588210097050195002e-01
3.819095477386935045e+02 1.587854722292492415e-01
3.844221105527638542e+02 1.588176690520124723e-01
3.869346733668342040e+02 1.587736376402517913e-01
3.894472361809045537e+02 1.588041334990978881e-01
3.919597989949749035e+02 1.587337699831379845e-01
3.944723618090452533e+02 1.587446675164851384e-01
3.969849246231156030e+02 1.587274134713486662e-01
3.994974874371859528e+02 1.587278927979784426e-01
4.020100502512563025e+02 1.587036881734888161e-01
4.045226130653266523e+02 1.587576129191979046e-01
4.070351758793970021e+02 1.586992192796617129e-01
4.095477386934673518e+02 1.587324466061997841e-01
4.120603015075377016e+02 1.586851518322822396e-01
4.145728643216080513e+02 1.586489471934353357e-01
4.170854271356784011e+02 1.586644566049358052e-01
4.195979899497488077e+02 1.586095948393386468e-01
4.221105527638191575e+02 1.586817584532304592e-01
4.246231155778895072e+02 1.586362898494202700e-01
4.271356783919598570e+02 1.586468562439857510e-01
4.296482412060302067e+02 1.586232841027343798e-01
4.321608040201005565e+02 1.586302529786883797e-01
4.346733668341709063e+02 1.585870406366330920e-01
4.371859296482412560e+02 1.586057885886605900e-01
4.396984924623116058e+02 1.586095613710018226e-01
4.422110552763819555e+02 1.585887508463199591e-01
4.447236180904523053e+02 1.586314551044899490e-01
4.472361809045226551e+02 1.585557432452804616e-01
4.497487437185930048e+02 1.585810244458523144e-01
4.522613065326633546e+02 1.586146680534449294e-01
