# r_nm potential_V
0.000000000000000000e+00 1.742992848549177187e-01
2.512562814070351980e+00 1.737731437642789645e-01
5.025125628140703959e+00 1.733639776710164671e-01
7.537688442211056383e+00 1.730122432054601034e-01
1.005025125628140792e+01 1.724287485530807962e-01
1.256281407035175945e+01 1.718211185528605023e-01
1.507537688442211277e+01 1.712190745855063645e-01
1.758793969849246253e+01 1.704025389824101178e-01
2.010050251256281584e+01 1.696816067683690199e-01
2.261306532663316915e+01 1.688759997524330314e-01
2.512562814070351891e+01 1.681644527047750082e-01
2.763819095477387222e+01 1.674359348273051218e-01
3.015075376884422553e+01 1.667902135096250293e-01
3.266331658291457529e+01 1.660946042123035149e-01
3.517587939698492505e+01 1.655156147710081793e-01
3.768844221105528192e+01 1.649270730821898179e-01
4.020100502512563168e+01 1.643705734697156196e-01
4.271356783919598143e+01 1.639317940951791064e-01
4.522613065326633830e+01 1.634140011435857576e-01
4.773869346733668806e+01 1.630908091797085013e-01
5.025125628140703782e+01 1.627268625184088990e-01
5.276381909547739468e+01 1.624054080704008529e-01
5.527638190954774444e+01 1.620953016272779768e-01
5.778894472361809420e+01 1.618049294264896631e-01
6.030150753768845107e+01 1.616209863630888588e-01
6.281407035175880083e+01 1.613727196724771551e-01
6.532663316582915058e+01 1.611948447771151538e-01
6.783919597989950034e+01 1.609721422448235073e-01
7.035175879396985010e+01 1.607876148739188216e-01
7.286432160804021407e+01 1.605957690609299826e-01
7.537688442211056383e+01 1.604978212378782021e-01
7.788944723618091359e+01 1.603319105594843974e-01
8.040201005025126335e+01 1.602373103553056122e-01
8.291457286432161311e+01 1.601889563895207147e-01
8.542713567839196287e+01 1.600304857054386798e-01
8.793969849246231263e+01 1.599501536338804875e-01
9.045226130653267660e+01 1.598669664625736453e-01
9.296482412060302636e+01 1.597856385761589615e-01
9.547738693467337612e+01 1.596645704941390131e-01
9.798994974874372588e+01 1.596427343292117496e-01
1.005025125628140756e+02 1.595867915359250044e-01
1.030150753768844254e+02 1.594375234023733823e-01
1.055276381909547894e+02 1.593596673887569259e-01
1.080402010050251391e+02 1.594177673899741521e-01
1.105527638190954889e+02 1.593396159073101337e-01
1.130653266331658386e+02 1.592821386128437100e-01
1.155778894472361884e+02 1.591603615740460054e-01
1.180904522613065382e+02 1.591916448741443058e-01
1.206030150753769021e+02 1.591432442666911584e-01
1.231155778894472519e+02 1.590940376374986309e-01
1.256281407035176017e+02 1.590591731444064016e-01
1.281407035175879514e+02 1.590509177241671845e-01
1.306532663316583012e+02 1.590154448589054803e-01
1.331658291457286509e+02 1.589402344453977878e-01
1.356783919597990007e+02 1.589284798520128050e-01
1.381909547738693504e+02 1.588959235887495436e-01
1.407035175879397002e+02 1.588682458659253227e-01
1.432160804020100500e+02 1.587793513705370030e-01
1.457286432160804281e+02 1.588126639200489465e-01
1.482412060301507779e+02 1.587751637697558393e-01
1.507537688442211277e+02 1.587687957498646052e-01
1.532663316582914774e+02 1.587499255702203016e-01
1.557788944723618272e+02 1.587289943799734815e-01
1.582914572864321769e+02 1.586673896821861052e-01
1.608040201005025267e+02 1.586172789543089101e-01
1.633165829145728765e+02 1.586788039024219499e-01
1.658291457286432262e+02 1.586495258520754237e-01
1.683417085427135760e+02 1.586336886778588473e-01
1.708542713567839257e+02 1.586146544640710254e-01
1.733668341708542755e+02 1.585920777419265182e-01
1.758793969849246253e+02 1.585881263779235495e-01
1.783919597989950034e+02 1.585560748153992949e-01
1.809045226130653532e+02 1.585474887200380711e-01
1.834170854271357030e+02 1.585195876954786087e-01
1.859296482412060527e+02 1.584840335163402725e-01
1.884422110552764025e+02 1.585141763579446805e-01
1.909547738693467522e+02 1.584879223182103225e-01
1.934673366834171020e+02 1.584703395120414804e-01
1.959798994974874518e+02 1.584309169069181289e-01
1.984924623115578015e+02 1.584741333820632592e-01
2.010050251256281513e+02 1.584444861286648798e-01
2.035175879396985010e+02 1.584485295805006799e-01
2.060301507537688508e+02 1.584047710846620827e-01
2.085427135678392006e+02 1.583924309813975750e-01
2.110552763819095787e+02 1.583871730049411786e-01
2.135678391959799285e+02 1.583738851894308519e-01
2.160804020100502782e+02 1.583545730427461107e-01
2.185929648241206280e+02 1.583607227276403462e-01
2.211055276381909778e+02 1.583409573282745508e-01
2.236180904522613275e+02 1.583838871342036769e-01
