# r_nm potential_V
0.000000000000000000e+00 2.476823572424160513e-01
2.512562814070351980e+00 2.454393970123975310e-01
5.025125628140703959e+00 2.436819704328389846e-01
7.537688442211056383e+00 2.420599780780118560e-01
1.005025125628140792e+01 2.393423799630732818e-01
1.256281407035175945e+01 2.364434252597261699e-01
1.507537688442211277e+01 2.334528958737719651e-01
1.758793969849246253e+01 2.296719851528714051e-01
2.010050251256281584e+01 2.261825510772834391e-01
2.261306532663316915e+01 2.222317615339410857e-01
2.512562814070351891e+01 2.186523087651364994e-01
2.763819095477387222e+01 2.150464264989709329e-01
3.015075376884422553e+01 2.116392933117941799e-01
3.266331658291457529e+01 2.081722797199270225e-01
3.517587939698492505e+01 2.050596304373569212e-01
3.768844221105528192e+01 2.020290356358669659e-01
4.020100502512563168e+01 1.991674728588346543e-01
4.271356783919598143e+01 1.966286339144674711e-01
4.522613065326633830e+01 1.940275656849579644e-01
4.773869346733668806e+01 1.919526648230143739e-01
5.025125628140703782e+01 1.898742310412597778e-01
5.276381909547739468e+01 1.879777837897122772e-01
5.527638190954774444e+01 1.861776835281406528e-01
5.778894472361809420e+01 1.845216871682790194e-01
6.030150753768845107e+01 1.831274719142835239e-01
6.281407035175880083e+01 1.816975131581374803e-01
6.532663316582915058e+01 1.804617483799704769e-01
6.783919597989950034e+01 1.792241463340386864e-01
7.035175879396985010e+01 1.781150452633612213e-01
7.286432160804021407e+01 1.770644761949439205e-01
7.537688442211056383e+01 1.762123727822813846e-01
7.788944723618091359e+01 1.752916224413703095e-01
8.040201005025126335e+01 1.745285245786633299e-01
8.291457286432161311e+01 1.738684353361619750e-01
8.542713567839196287e+01 1.730925541322106964e-01
8.793969849246231263e+01 1.724653928740813302e-01
9.045226130653267660e+01 1.718638380479463601e-01
9.296482412060302636e+01 1.713014099335777030e-01
9.547738693467337612e+01 1.707014820958552559e-01
9.798994974874372588e+01 1.702686165193102452e-01
1.005025125628140756e+02 1.698160496259611962e-01
1.030150753768844254e+02 1.692569165412909638e-01
1.055276381909547894e+02 1.688087722668014379e-01
1.080402010050251391e+02 1.685574240123715040e-01
1.105527638190954889e+02 1.681457120744780376e-01
1.130653266331658386e+02 1.677777417206136046e-01
1.155778894472361884e+02 1.673441331746206850e-01
1.180904522613065382e+02 1.671197643230401819e-01
1.206030150753769021e+02 1.668072273244378956e-01
1.231155778894472519e+02 1.665038287320421695e-01
1.256281407035176017e+02 1.662298139012777787e-01
1.281407035175879514e+02 1.659987362250882892e-01
1.306532663316583012e+02 1.657441134279051265e-01
1.331658291457286509e+02 1.654521134364116963e-01
1.356783919597990007e+02 1.652432893051498930e-01
1.381909547738693504e+02 1.650194087594251680e-01
1.407035175879397002e+02 1.648105684816691674e-01
1.432160804020100500e+02 1.645357855227339017e-01
1.457286432160804281e+02 1.644084341615516531e-01
1.482412060301507779e+02 1.642053171255812849e-01
1.507537688442211277e+02 1.640460330250784748e-01
1.532663316582914774e+02 1.638788299364636603e-01
1.557788944723618272e+02 1.637147892759908685e-01
1.582914572864321769e+02 1.635099174947619305e-01
1.608040201005025267e+02 1.633197494051324417e-01
1.633165829145728765e+02 1.632630751049674867e-01
1.658291457286432262e+02 1.631069718785601308e-01
1.683417085427135760e+02 1.629700086918048074e-01
1.708542713567839257e+02 1.628339475827308980e-01
1.733668341708542755e+02 1.626981103849240162e-01
1.758793969849246253e+02 1.625875423224794336e-01
1.783919597989950034e+02 1.624485352759727497e-01
1.809045226130653532e+02 1.623386000969742060e-01
1.834170854271357030e+02 1.622115334301289791e-01
1.859296482412060527e+02 1.620783836214045870e-01
1.884422110552764025e+02 1.620206427633344992e-01
1.909547738693467522e+02 1.619041336654803431e-01
1.934673366834171020e+02 1.617981736340515786e-01
1.959798994974874518e+02 1.616729147317360893e-01
1.984924623115578015e+02 1.616398025863388099e-01
2.010050251256281513e+02 1.615291805986990847e-01
2.035175879396985010e+02 1.614577570064305578e-01
2.060301507537688508e+02 1.613352939477956383e-01
2.085427135678392006e+02 1.612507998167324874e-01
2.110552763819095787e+02 1.611758466916904387e-01
2.135678391959799285e+02 1.610944262747302791e-01
2.160804020100502782e+02 1.610078751344065640e-01
2.185929648241206280e+02 1.609514825153750273e-01
2.211055276381909778e+02 1.608690777910425362e-01
2.236180904522613275e+02 1.608555152059832904e-01
2.261306532663316773e+02 1.607481846335970244e-01
2.286432160804020270e+02 1.606860442877284800e-01
2.311557788944723768e+02 1.606359362461521889e-01
2.336683417085427266e+02 1.605778210522086358e-01
2.361809045226130763e+02 1.604989365793289824e-01
2.386934673366834261e+02 1.604543450256538661e-01
2.412060301507538043e+02 1.603284046311923838e-01
2.437185929648241540e+02 1.603385699186296864e-01
2.462311557788945038e+02 1.603326725169704758e-01
2.487437185929648535e+02 1.601919579219621137e-01
2.512562814070352033e+02 1.601690044554994197e-01
2.537688442211055531e+02 1.601316230792052264e-01
2.562814070351759028e+02 1.600636189274042831e-01
2.587939698492462526e+02 1.600468781625343229e-01
2.613065326633166023e+02 1.599900516068303857e-01
2.638190954773869521e+02 1.599067182530817255e-01
2.663316582914573019e+02 1.598836514949722731e-01
2.688442211055276516e+02 1.598430781121155109e-01
2.713567839195980014e+02 1.598164684667681135e-01
2.738693467336683511e+02 1.597757372739904980e-01
2.763819095477387009e+02 1.597510725911676643e-01
2.788944723618090507e+02 1.596875106143309797e-01
2.814070351758794004e+02 1.596601860167495279e-01
2.839195979899497502e+02 1.596217672951680822e-01
2.864321608040200999e+02 1.595615583569126306e-01
2.889447236180904497e+02 1.595488912057938802e-01
2.914572864321608563e+02 1.595638282402572494e-01
2.939698492462312061e+02 1.594402673039617135e-01
2.964824120603015558e+02 1.594570536018857232e-01
2.989949748743719056e+02 1.593977875381755172e-01
3.015075376884422553e+02 1.594065738524330922e-01
3.040201005025126051e+02 1.592841260507323331e-01
3.065326633165829548e+02 1.593654270328341005e-01
3.090452261306533046e+02 1.592745668519686408e-01
3.115577889447236544e+02 1.592838194191769086e-01
3.140703517587940041e+02 1.592340724798873286e-01
3.165829145728643539e+02 1.592786172938773226e-01
3.190954773869347036e+02 1.592018625476179505e-01
3.216080402010050534e+02 1.591385193779280283e-01
3.241206030150754032e+02 1.591356549602395698e-01
3.266331658291457529e+02 1.591294572777829652e-01
3.291457286432161027e+02 1.591268477474623022e-01
3.316582914572864524e+02 1.590666506469418373e-01
3.341708542713568022e+02 1.590366537961772353e-01
3.366834170854271520e+02 1.590327370306642840e-01
3.391959798994975017e+02 1.589890026260471489e-01
3.417085427135678515e+02 1.589673352704280562e-01
3.442211055276382012e+02 1.589248075357334866e-01
3.467336683417085510e+02 1.590101100992281358e-01
3.492462311557789008e+02 1.590005709575385839e-01
3.517587939698492505e+02 1.588934769355870857e-01
3.542713567839196571e+02 1.589031902091830040e-01
3.567839195979900069e+02 1.589049759501473813e-01
3.592964824120603566e+02 1.588950736735863234e-01
3.618090452261307064e+02 1.588556915076192178e-01
3.643216080402010562e+02 1.588755346456138529e-01
3.668341708542714059e+02 1.588447412131980541e-01
3.693467336683417557e+02 1.588346424480672481e-01
3.718592964824121054e+02 1.587904751787175550e-01
3.743718592964824552e+02 1.587913079388802717e-01
3.768844221105528050e+02 1.588005292183487793e-01
3.793969849246231547e+02 1.587623540523766252e-01
3.819095477386935045e+02 1.587277770503047469e-01
3.844221105527638542e+02 1.587608029860421710e-01
3.869346733668342040e+02 1.587176983317799550e-01
3.894472361809045537e+02 1.587489742388808189e-01
3.919597989949749035e+02 1.586795078672237069e-01
3.944723618090452533e+02 1.586911490364605604e-01
3.969849246231156030e+02 1.586746670405276838e-01
3.994974874371859528e+02 1.586758804186801375e-01
4.020100502512563025e+02 1.586524300001198318e-01
4.045226130653266523e+02 1.587069666839368010e-01
4.070351758793970021e+02 1.586493135028013701e-01
4.095477386934673518e+02 1.586831286262673502e-01
4.120603015075377016e+02 1.586364981483983638e-01
4.145728643216080513e+02 1.586009226106940007e-01
4.170854271356784011e+02 1.586169674532474927e-01
4.195979899497488077e+02 1.585627320619649450e-01
4.221105527638191575e+02 1.586353434961657038e-01
4.246231155778895072e+02 1.585904498300942655e-01
4.271356783919598570e+02 1.586014849680102978e-01
4.296482412060302067e+02 1.585784213020532130e-01
4.321608040201005565e+02 1.585858200729036160e-01
4.346733668341709063e+02 1.585430923037530471e-01
4.371859296482412560e+02 1.585622488391114637e-01
4.396984924623116058e+02 1.585664156124484969e-01
4.422110552763819555e+02 1.585460023305209354e-01
4.447236180904523053e+02 1.585890036643443357e-01
4.472361809045226551e+02 1.585137125885399401e-01
4.497487437185930048e+02 1.585392962226018221e-01
4.522613065326633546e+02 1.585732035253451244e-01
4.547738693467337043e+02 1.585042623399256223e-01
4.572864321608040541e+02 1.585071907725133233e-01
4.597989949748744039e+02 1.585233923580648407e-01
4.623115577889447536e+02 1.584969075878977507e-01
4.648241206030151034e+02 1.585024746136989848e-01
4.673366834170854531e+02 1.584608491879591075e-01
4.698492462311558029e+02 1.585228296362088674e-01
4.723618090452261526e+02 1.585457194722656171e-01
4.748743718592965024e+02 1.584874823444340497e-01
4.773869346733668522e+02 1.585399732563825825e-01
4.798994974874372019e+02 1.584810541041467846e-01
4.824120603015076085e+02 1.584793963179840781e-01
4.849246231155779583e+02 1.584505098611509732e-01
4.874371859296483080e+02 1.584501210325518772e-01
4.899497487437186578e+02 1.584542373242048274e-01
4.924623115577890076e+02 1.584536922944981274e-01
4.949748743718593573e+02 1.584218832313571690e-01
4.974874371859297071e+02 1.584601076352177840e-01
5.000000000000000000e+02 1.585669039944609116e-01
