# r_nm potential_V
0.000000000000000000e+00 2.048628897656663839e-01
2.512562814070351980e+00 2.037550588995762080e-01
5.025125628140703959e+00 2.028116491093619189e-01
7.537688442211056383e+00 2.018858143113928527e-01
1.005025125628140792e+01 2.003995580750558558e-01
1.256281407035175945e+01 1.987899853773786030e-01
1.507537688442211277e+01 1.971141685154249035e-01
1.758793969849246253e+01 1.950097951589797318e-01
2.010050251256281584e+01 1.930473650711324596e-01
2.261306532663316915e+01 1.908718636818549919e-01
2.512562814070351891e+01 1.888783745779083201e-01
2.763819095477387222e+01 1.868766296023564033e-01
3.015075376884422553e+01 1.850037723965604342e-01
3.266331658291457529e+01 1.830988711976622441e-01
3.517587939698492505e+01 1.814044453977132210e-01
3.768844221105528192e+01 1.797529200750026812e-01
4.020100502512563168e+01 1.782010767711469934e-01
4.271356783919598143e+01 1.768529806614634325e-01
4.522613065326633830e+01 1.754516281664249000e-01
4.773869346733668806e+01 1.743733586107627243e-01
5.025125628140703782e+01 1.732839342552944251e-01
5.276381909547739468e+01 1.723003505935367108e-01
5.527638190954774444e+01 1.713703457978363320e-01
5.778894472361809420e+01 1.705143301839419645e-01
6.030150753768845107e+01 1.698282006501833086e-01
6.281407035175880083e+01 1.690978653465987636e-01
6.532663316582915058e+01 1.684881961173269049e-01
6.783919597989950034e+01 1.678567585839803866e-01
7.035175879396985010e+01 1.673006957144038687e-01
7.286432160804021407e+01 1.667657962068344879e-01
7.537688442211056383e+01 1.663656543552491374e-01
7.788944723618091359e+01 1.659020817464427200e-01
8.040201005025126335e+01 1.655433496845946373e-01
8.291457286432161311e+01 1.652536705721885379e-01
8.542713567839196287e+01 1.648553902973333152e-01
8.793969849246231263e+01 1.645620186920337402e-01
9.045226130653267660e+01 1.642778799877020746e-01
9.296482412060302636e+01 1.640107244726569102e-01
9.547738693467337612e+01 1.637065102891835100e-01
9.798994974874372588e+01 1.635264763758592643e-01
1.005025125628140756e+02 1.633186767035785247e-01
1.030150753768844254e+02 1.630142837398014521e-01
1.055276381909547894e+02 1.627962538729215147e-01
1.080402010050251391e+02 1.627360655590266714e-01
1.105527638190954889e+02 1.625323327213567814e-01
1.130653266331658386e+02 1.623580480406082438e-01
1.155778894472361884e+02 1.621198541771027846e-01
1.180904522613065382e+02 1.620547163517556399e-01
1.206030150753769021e+02 1.619076178783021847e-01
1.231155778894472519e+02 1.617637212377917855e-01
1.256281407035176017e+02 1.616398774466664134e-01
1.281407035175879514e+02 1.615487173339963667e-01
1.306532663316583012e+02 1.614320437166152089e-01
1.331658291457286509e+02 1.612768580194602341e-01
1.356783919597990007e+02 1.611922367016846158e-01
1.381909547738693504e+02 1.610891498141706069e-01
1.407035175879397002e+02 1.609947200308024240e-01
1.432160804020100500e+02 1.608377504883979625e-01
1.457286432160804281e+02 1.608119313107566895e-01
1.482412060301507779e+02 1.607138356035570370e-01
1.507537688442211277e+02 1.606514680803967920e-01
1.532663316582914774e+02 1.605783768962437963e-01
1.557788944723618272e+02 1.605052170952106227e-01
1.582914572864321769e+02 1.603915023349299362e-01
1.608040201005025267e+02 1.602905285607872654e-01
1.633165829145728765e+02 1.603088835880433494e-01
1.658291457286432262e+02 1.602336062361049973e-01
1.683417085427135760e+02 1.601738458069458249e-01
1.708542713567839257e+02 1.601124327366420519e-01
1.733668341708542755e+02 1.600488857633370898e-01
1.758793969849246253e+02 1.600063576774378715e-01
1.783919597989950034e+02 1.599357180358538244e-01
1.809045226130653532e+02 1.598905573572464989e-01
1.834170854271357030e+02 1.598269196419200566e-01
1.859296482412060527e+02 1.597562539749161625e-01
1.884422110552764025e+02 1.597547089725817882e-01
1.909547738693467522e+02 1.596960206760366929e-01
1.934673366834171020e+02 1.596467092696949586e-01
1.959798994974874518e+02 1.595764977851942268e-01
1.984924623115578015e+02 1.595922698903182169e-01
2.010050251256281513e+02 1.595336253115672009e-01
2.035175879396985010e+02 1.595106228537756798e-01
2.060301507537688508e+02 1.594387443686920425e-01
2.085427135678392006e+02 1.594005981964230489e-01
2.110552763819095787e+02 1.593704208208607531e-01
2.135678391959799285e+02 1.593327994484416421e-01
2.160804020100502782e+02 1.592894936563523101e-01
2.185929648241206280e+02 1.592733102791535071e-01
2.211055276381909778e+02 1.592312156720002703e-01
2.236180904522613275e+02 1.592539723564324050e-01
2.261306532663316773e+02 1.591864721994336040e-01
2.286432160804020270e+02 1.591615850323388481e-01
2.311557788944723768e+02 1.591467089629081955e-01
2.336683417085427266e+02 1.591234330359607430e-01
2.361809045226130763e+02 1.590794265811383834e-01
2.386934673366834261e+02 1.590674458195548702e-01
2.412060301507538043e+02 1.589761185901414631e-01
2.437185929648241540e+02 1.590151020217382971e-01
2.462311557788945038e+02 1.590379493519370191e-01
2.487437185929648535e+02 1.589299671631864141e-01
2.512562814070352033e+02 1.589349441536299923e-01
2.537688442211055531e+02 1.589250973447789150e-01
2.562814070351759028e+02 1.588848635294894951e-01
2.587939698492462526e+02 1.588936902019724706e-01
2.613065326633166023e+02 1.588630909138831482e-01
