# r_nm potential_V
0.000000000000000000e+00 2.648989870896228949e-01
2.512562814070351980e+00 2.621180065131458181e-01
5.025125628140703959e+00 2.599935455649629579e-01
7.537688442211056383e+00 2.580917788465264540e-01
1.005025125628140792e+01 2.548416152233534682e-01
1.256281407035175945e+01 2.514092658090501531e-01
1.507537688442211277e+01 2.478950405343220698e-01
1.758793969849246253e+01 2.434248055195185889e-01
2.010050251256281584e+01 2.393300575679592201e-01
2.261306532663316915e+01 2.346585853506617803e-01
2.512562814070351891e+01 2.304572148398739972e-01
2.763819095477387222e+01 2.262220220139552207e-01
3.015075376884422553e+01 2.222264974434082774e-01
3.266331658291457529e+01 2.181543460927722611e-01
3.517587939698492505e+01 2.145080247311317578e-01
3.768844221105528192e+01 2.109554368063389640e-01
4.020100502512563168e+01 2.075972634352721558e-01
4.271356783919598143e+01 2.046141817988640088e-01
4.522613065326633830e+01 2.015551084116813108e-01
4.773869346733668806e+01 1.991128661179447923e-01
5.025125628140703782e+01 1.966617901586814599e-01
5.276381909547739468e+01 1.944202812327154861e-01
5.527638190954774444e+01 1.922882140040907406e-01
5.778894472361809420e+01 1.903266994009980562e-01
6.030150753768845107e+01 1.886647854632268750e-01
6.281407035175880083e+01 1.869641800957503319e-01
6.532663316582915058e+01 1.854877307740058767e-01
6.783919597989950034e+01 1.840129531901342208e-01
7.035175879396985010e+01 1.826875829807864116e-01
7.286432160804021407e+01 1.814342870568437793e-01
7.537688442211056383e+01 1.804060363410193157e-01
7.788944723618091359e+01 1.793029990442574773e-01
8.040201005025126335e+01 1.783796616768009158e-01
8.291457286432161311e+01 1.775728257960609291e-01
8.542713567839196287e+01 1.766438957004836940e-01
8.793969849246231263e+01 1.758823906102851276e-01
9.045226130653267660e+01 1.751523282771690615e-01
9.296482412060302636e+01 1.744698842463865696e-01
9.547738693467337612e+01 1.737480361689276165e-01
9.798994974874372588e+01 1.732121512102175465e-01
1.005025125628140756e+02 1.726591739802970371e-01
1.030150753768844254e+02 1.719937435429685912e-01
1.055276381909547894e+02 1.714496994433936383e-01
1.080402010050251391e+02 1.711200373069006464e-01
1.105527638190954889e+02 1.706210952928056135e-01
1.130653266331658386e+02 1.701718707282150189e-01
1.155778894472361884e+02 1.696553491445853268e-01
1.180904522613065382e+02 1.693645651930488494e-01
1.206030150753769021e+02 1.689820459370182937e-01
1.231155778894472519e+02 1.686108897066859180e-01
1.256281407035176017e+02 1.682730046527896040e-01
1.281407035175879514e+02 1.679824557526638784e-01
1.306532663316583012e+02 1.676688446853688563e-01
1.331658291457286509e+02 1.673179696159189656e-01
1.356783919597990007e+02 1.670559165929104417e-01
1.381909547738693504e+02 1.667800477296386419e-01
1.407035175879397002e+02 1.665219497155917550e-01
1.432160804020100500e+02 1.661959768710982999e-01
1.457286432160804281e+02 1.660248693348663762e-01
1.482412060301507779e+02 1.657760880645182677e-01
1.507537688442211277e+02 1.655747359777336447e-01
1.532663316582914774e+02 1.653665774126088783e-01
1.557788944723618272e+02 1.651628992698714327e-01
1.582914572864321769e+02 1.649180740698279191e-01
1.608040201005025267e+02 1.646887288931969950e-01
1.633165829145728765e+02 1.645993969079115327e-01
1.658291457286432262e+02 1.644077384921452389e-01
1.683417085427135760e+02 1.642368106228096480e-01
1.708542713567839257e+02 1.640678457201709406e-01
1.733668341708542755e+02 1.639000958589205692e-01
1.758793969849246253e+02 1.637595083823927822e-01
1.783919597989950034e+02 1.635902082318465567e-01
1.809045226130653532e+02 1.634515878860560156e-01
1.834170854271357030e+02 1.632963763723308814e-01
1.859296482412060527e+02 1.631354325309001541e-01
1.884422110552764025e+02 1.630527832649319997e-01
1.909547738693467522e+02 1.629105169226009175e-01
1.934673366834171020e+02 1.627792873691980835e-01
1.959798994974874518e+02 1.626294426459741760e-01
1.984924623115578015e+02 1.625745793739798162e-01
2.010050251256281513e+02 1.624406891540554065e-01
2.035175879396985010e+02 1.623476169570234606e-01
2.060301507537688508e+02 1.622024346134763595e-01
2.085427135678392006e+02 1.620971578833528826e-01
2.110552763819095787e+02 1.620021201151641832e-01
2.135678391959799285e+02 1.619010210477789535e-01
2.160804020100502782e+02 1.617950163356255411e-01
2.185929648241206280e+02 1.617205559865756703e-01
2.211055276381909778e+02 1.616199918282827108e-01
2.236180904522613275e+02 1.615901120931725332e-01
2.261306532663316773e+02 1.614647736871282213e-01
2.286432160804020270e+02 1.613858052497330886e-01
2.311557788944723768e+02 1.613197886245238133e-01
2.336683417085427266e+02 1.612459208714129011e-01
2.361809045226130763e+02 1.611512355240438676e-01
2.386934673366834261e+02 1.610918839668406544e-01
2.412060301507538043e+02 1.609502199905475939e-01
2.437185929648241540e+02 1.609473627658316308e-01
2.462311557788945038e+02 1.609284492971744251e-01
2.487437185929648535e+02 1.607728243107699462e-01
2.512562814070352033e+02 1.607371978597735007e-01
2.537688442211055531e+02 1.606873112434203110e-01
2.562814070351759028e+02 1.606066697768206986e-01
2.587939698492462526e+02 1.605783096656625830e-01
2.613065326633166023e+02 1.605095371613728117e-01
2.638190954773869521e+02 1.604141426409801674e-01
2.663316582914573019e+02 1.603801539187118264e-01
2.688442211055276516e+02 1.603286928126790856e-01
2.713567839195980014e+02 1.602916489461911065e-01
2.738693467336683511e+02 1.602405236106301811e-01
2.763819095477387009e+02 1.602059539286280754e-01
2.788944723618090507e+02 1.601322899829556723e-01
2.814070351758794004e+02 1.600954469350560350e-01
2.839195979899497502e+02 1.600477863825058855e-01
2.864321608040200999e+02 1.599780254691294534e-01
2.889447236180904497e+02 1.599568328237157000e-01
2.914572864321608563e+02 1.599637232158026001e-01
2.939698492462312061e+02 1.598307573184047647e-01
2.964824120603015558e+02 1.598396572409551686e-01
2.989949748743719056e+02 1.597721300990990745e-01
3.015075376884422553e+02 1.597737029925096475e-01
3.040201005025126051e+02 1.596427550128982353e-01
3.065326633165829548e+02 1.597177619308738916e-01
3.090452261306533046e+02 1.596190882663958976e-01
3.115577889447236544e+02 1.596215909651387821e-01
3.140703517587940041e+02 1.595648124635517529e-01
3.165829145728643539e+02 1.596033252855305618e-01
3.190954773869347036e+02 1.595197002360759786e-01
3.216080402010050534e+02 1.594497576080792789e-01
3.241206030150754032e+02 1.594409089202372953e-01
3.266331658291457529e+02 1.594288863137605095e-01
3.291457286432161027e+02 1.594205051827169983e-01
3.316582914572864524e+02 1.593543329529114594e-01
3.341708542713568022e+02 1.593189075779227748e-01
3.366834170854271520e+02 1.593097203705859111e-01
3.391959798994975017e+02 1.592605257111634753e-01
3.417085427135678515e+02 1.592337071605798571e-01
3.442211055276382012e+02 1.591860482226062912e-01
3.467336683417085510e+02 1.592672593520847169e-01
3.492462311557789008e+02 1.592530153266698556e-01
3.517587939698492505e+02 1.591407161057201702e-01
3.542713567839196571e+02 1.591462272429249314e-01
3.567839195979900069e+02 1.591438184511504983e-01
3.592964824120603566e+02 1.591297766760952082e-01
3.618090452261307064e+02 1.590861714369239399e-01
3.643216080402010562e+02 1.591022046014107794e-01
3.668341708542714059e+02 1.590674980459850507e-01
3.693467336683417557e+02 1.590537144866067398e-01
3.718592964824121054e+02 1.590057461973360953e-01
3.743718592964824552e+02 1.590031819247681999e-01
3.768844221105528050e+02 1.590090719607193948e-01
3.793969849246231547e+02 1.589674204791506062e-01
3.819095477386935045e+02 1.589294888100552805e-01
3.844221105527638542e+02 1.589596197640701647e-01
3.869346733668342040e+02 1.589132778033533755e-01
3.894472361809045537e+02 1.589418297766663213e-01
3.919597989949749035e+02 1.588692292353926505e-01
