# r_nm potential_V
0.000000000000000000e+00 2.144311493551058767e-01
2.512562814070351980e+00 2.131030519496701081e-01
5.025125628140703959e+00 2.119892533920605115e-01
7.537688442211056383e+00 2.109047373666188552e-01
1.005025125628140792e+01 2.091491458763930222e-01
1.256281407035175945e+01 2.072506710002327834e-01
1.507537688442211277e+01 2.052733778529602371e-01
1.758793969849246253e+01 2.027921433959953001e-01
2.010050251256281584e+01 2.004769308243652404e-01
2.261306532663316915e+01 1.978981069724168873e-01
2.512562814070351891e+01 1.955353322728890786e-01
2.763819095477387222e+01 1.931615079826191628e-01
3.015075376884422553e+01 1.909298877867084410e-01
3.266331658291457529e+01 1.886640104196330436e-01
3.517587939698492505e+01 1.866380754709589529e-01
3.768844221105528192e+01 1.846663336437900371e-01
4.020100502512563168e+01 1.828115563582429492e-01
4.271356783919598143e+01 1.811865131971899523e-01
4.522613065326633830e+01 1.795102361894656273e-01
4.773869346733668806e+01 1.781998434600607084e-01
5.025125628140703782e+01 1.768831710763066334e-01
5.276381909547739468e+01 1.756905766944889258e-01
5.527638190954774444e+01 1.745627052718918826e-01
5.778894472361809420e+01 1.735251507559195661e-01
6.030150753768845107e+01 1.726778047362650115e-01
6.281407035175880083e+01 1.717902492834132988e-01
6.532663316582915058e+01 1.710396305706881059e-01
6.783919597989950034e+01 1.702731148520889859e-01
7.035175879396985010e+01 1.695939145562916361e-01
7.286432160804021407e+01 1.689446439460546845e-01
7.537688442211056383e+01 1.684439174255014937e-01
7.788944723618091359e+01 1.678798751258190891e-01
8.040201005025126335e+01 1.674320704525982251e-01
8.291457286432161311e+01 1.670608523589846850e-01
8.542713567839196287e+01 1.665804741822740076e-01
8.793969849246231263e+01 1.662143103730261418e-01
9.045226130653267660e+01 1.658612017635112401e-01
9.296482412060302636e+01 1.655300533815504960e-01
9.547738693467337612e+01 1.651622498105097259e-01
9.798994974874372588e+01 1.649275424414945179e-01
1.005025125628140756e+02 1.646670230123834511e-01
1.030150753768844254e+02 1.643082666524260382e-01
1.055276381909547894e+02 1.640411098634113884e-01
1.080402010050251391e+02 1.639397676935824000e-01
1.105527638190954889e+02 1.636918111215566740e-01
1.130653266331658386e+02 1.634763590432908031e-01
1.155778894472361884e+02 1.631968839861978604e-01
1.180904522613065382e+02 1.630978182374291652e-01
1.206030150753769021e+02 1.629157331816372123e-01
1.231155778894472519e+02 1.627381861271142705e-01
