# r_nm potential_V
0.000000000000000000e+00 2.672673438712340199e-01
2.512562814070351980e+00 2.644103840101253988e-01
5.025125628140703959e+00 2.622357157659886417e-01
7.537688442211056383e+00 2.602962635323670115e-01
1.005025125628140792e+01 2.569725341135595809e-01
1.256281407035175945e+01 2.534663398873397422e-01
1.507537688442211277e+01 2.498794553972784049e-01
1.758793969849246253e+01 2.453117668627095571e-01
2.010050251256281584e+01 2.411329755639217143e-01
2.261306532663316915e+01 2.363613929805651603e-01
2.512562814070351891e+01 2.320745785963432006e-01
2.763819095477387222e+01 2.277525058170089267e-01
3.015075376884422553e+01 2.236756424451429026e-01
3.266331658291457529e+01 2.195197663790992570e-01
3.517587939698492505e+01 2.158005336845393862e-01
3.768844221105528192e+01 2.121767630374011560e-01
4.020100502512563168e+01 2.087510098650746104e-01
4.271356783919598143e+01 2.057079140728374778e-01
4.522613065326633830e+01 2.025866416487576704e-01
4.773869346733668806e+01 2.000951410860789259e-01
5.025125628140703782e+01 1.975938126276803319e-01
5.276381909547739468e+01 1.953057781045704488e-01
5.527638190954774444e+01 1.931288714584031840e-01
5.778894472361809420e+01 1.911261184995633466e-01
6.030150753768845107e+01 1.894282406590351298e-01
6.281407035175880083e+01 1.876910207251863694e-01
6.532663316582915058e+01 1.861821117563454420e-01
6.783919597989950034e+01 1.846751764157528730e-01
7.035175879396985010e+01 1.833205105847000860e-01
7.286432160804021407e+01 1.820397251529594640e-01
7.537688442211056383e+01 1.809876786007099947e-01
7.788944723618091359e+01 1.798598347114080398e-01
8.040201005025126335e+01 1.789147507812552107e-01
8.291457286432161311e+01 1.780880127267920610e-01
8.542713567839196287e+01 1.771381667923224157e-01
8.793969849246231263e+01 1.763583556916717976e-01
9.045226130653267660e+01 1.756107537668882002e-01
9.296482412060302636e+01 1.749119125516591933e-01
9.547738693467337612e+01 1.741733273455393916e-01
9.798994974874372588e+01 1.736233647463975294e-01
1.005025125628140756e+02 1.730566379862789050e-01
1.030150753768844254e+02 1.723765667416031488e-01
1.055276381909547894e+02 1.718193225856280149e-01
1.080402010050251391e+02 1.714789514302577644e-01
1.105527638190954889e+02 1.709679812384427566e-01
1.130653266331658386e+02 1.705075540086901098e-01
1.155778894472361884e+02 1.699795560109769732e-01
1.180904522613065382e+02 1.696796381588315805e-01
1.206030150753769021e+02 1.692874465935537698e-01
1.231155778894472519e+02 1.689069123906382086e-01
1.256281407035176017e+02 1.685601850161085602e-01
1.281407035175879514e+02 1.682614059562425879e-01
1.306532663316583012e+02 1.679396146251265765e-01
1.331658291457286509e+02 1.675805571026864615e-01
1.356783919597990007e+02 1.673111183592826401e-01
1.381909547738693504e+02 1.670280254828393207e-01
1.407035175879397002e+02 1.667630827317713449e-01
1.432160804020100500e+02 1.664299734811908738e-01
1.457286432160804281e+02 1.662527846985623614e-01
1.482412060301507779e+02 1.659976368160533955e-01
1.507537688442211277e+02 1.657904236193135650e-01
1.532663316582914774e+02 1.655765540161694138e-01
1.557788944723618272e+02 1.653673444472963106e-01
1.582914572864321769e+02 1.651169341667955426e-01
1.608040201005025267e+02 1.648821085058725100e-01
1.633165829145728765e+02 1.647882234930136136e-01
1.658291457286432262e+02 1.645915890523594327e-01
1.683417085427135760e+02 1.644159078443000466e-01
1.708542713567839257e+02 1.642423350578499919e-01
1.733668341708542755e+02 1.640701138275073578e-01
1.758793969849246253e+02 1.639253213080747729e-01
1.783919597989950034e+02 1.637517712870131259e-01
1.809045226130653532e+02 1.636091276440973519e-01
1.834170854271357030e+02 1.634499659280904682e-01
1.859296482412060527e+02 1.632851177232013673e-01
1.884422110552764025e+02 1.631989741202089228e-01
1.909547738693467522e+02 1.630530878341918122e-01
1.934673366834171020e+02 1.629183052173200918e-01
1.959798994974874518e+02 1.627650020947227771e-01
1.984924623115578015e+02 1.627070834621338336e-01
2.010050251256281513e+02 1.625699175913045968e-01
2.035175879396985010e+02 1.624737992504713957e-01
2.060301507537688508e+02 1.623254148412424380e-01
2.085427135678392006e+02 1.622172107997766899e-01
2.110552763819095787e+02 1.621193437358070255e-01
2.135678391959799285e+02 1.620154709494107947e-01
2.160804020100502782e+02 1.619067230872611451e-01
2.185929648241206280e+02 1.618297160844998084e-01
2.211055276381909778e+02 1.617265899861883571e-01
2.236180904522613275e+02 1.616944105589830927e-01
2.261306532663316773e+02 1.615665283483727899e-01
2.286432160804020270e+02 1.614851835399072622e-01
2.311557788944723768e+02 1.614169207567503761e-01
2.336683417085427266e+02 1.613408278040601440e-01
2.361809045226130763e+02 1.612439088674958443e-01
2.386934673366834261e+02 1.611824715896917337e-01
2.412060301507538043e+02 1.610385828001771047e-01
2.437185929648241540e+02 1.610338865088902227e-01
2.462311557788945038e+02 1.610131335100730421e-01
2.487437185929648535e+02 1.608553967051448430e-01
2.512562814070352033e+02 1.608179779220540173e-01
2.537688442211055531e+02 1.607663220998696574e-01
2.562814070351759028e+02 1.606838914597345513e-01
2.587939698492462526e+02 1.606538871140266445e-01
2.613065326633166023e+02 1.605834227863452146e-01
2.638190954773869521e+02 1.604863191575090497e-01
2.663316582914573019e+02 1.604507836892374584e-01
2.688442211055276516e+02 1.603977799891996014e-01
2.713567839195980014e+02 1.603592578651127087e-01
2.738693467336683511e+02 1.603066593222129965e-01
2.763819095477387009e+02 1.602706857629046799e-01
2.788944723618090507e+02 1.601955892419404115e-01
2.814070351758794004e+02 1.601573965523998833e-01
2.839195979899497502e+02 1.601084254411578867e-01
2.864321608040200999e+02 1.600373090825418787e-01
2.889447236180904497e+02 1.600149073941290745e-01
2.914572864321608563e+02 1.600206568399350215e-01
2.939698492462312061e+02 1.598863550350812235e-01
2.964824120603015558e+02 1.598941360188436411e-01
2.989949748743719056e+02 1.598254359557587101e-01
3.015075376884422553e+02 1.598259854890482223e-01
3.040201005025126051e+02 1.596938296715986749e-01
3.065326633165829548e+02 1.597679440561172448e-01
3.090452261306533046e+02 1.596681600983437532e-01
3.115577889447236544e+02 1.596697043122999315e-01
3.140703517587940041e+02 1.596119268386970436e-01
3.165829145728643539e+02 1.596495833452851176e-01
3.190954773869347036e+02 1.595649817946743210e-01
3.216080402010050534e+02 1.594941011491200766e-01
3.241206030150754032e+02 1.594844021806089418e-01
3.266331658291457529e+02 1.594715519026473627e-01
3.291457286432161027e+02 1.594623504344827303e-01
3.316582914572864524e+02 1.593953285981056234e-01
3.341708542713568022e+02 1.593591316694824567e-01
3.366834170854271520e+02 1.593491952067666861e-01
3.391959798994975017e+02 1.592992239234443108e-01
3.417085427135678515e+02 1.592716728124758951e-01
3.442211055276382012e+02 1.592232840118592840e-01
3.467336683417085510e+02 1.593039137944165518e-01
3.492462311557789008e+02 1.592890005188342673e-01
3.517587939698492505e+02 1.591759603706106863e-01
3.542713567839196571e+02 1.591808739120082195e-01
3.567839195979900069e+02 1.591778684698424429e-01
3.592964824120603566e+02 1.591632377493453765e-01
3.618090452261307064e+02 1.591190315178469816e-01
3.643216080402010562e+02 1.591345226419654257e-01
3.668341708542714059e+02 1.590992591683034196e-01
3.693467336683417557e+02 1.590849512455497217e-01
3.718592964824121054e+02 1.590364418508316835e-01
3.743718592964824552e+02 1.590333941466644252e-01
3.768844221105528050e+02 1.590388100711710440e-01
3.793969849246231547e+02 1.589966636201031180e-01
3.819095477386935045e+02 1.589582543051466235e-01
3.844221105527638542e+02 1.589879732652876576e-01
3.869346733668342040e+02 1.589411702774565227e-01
3.894472361809045537e+02 1.589693345378004052e-01
3.919597989949749035e+02 1.588962875873831393e-01
3.944723618090452533e+02 1.589049621456598838e-01
3.969849246231156030e+02 1.588853993124479669e-01
3.994974874371859528e+02 1.588836834150240407e-01
4.020100502512563025e+02 1.588572227550045790e-01
4.045226130653266523e+02 1.589093181656369702e-01
4.070351758793970021e+02 1.588487090206862629e-01
4.095477386934673518e+02 1.588801789842766432e-01
4.120603015075377016e+02 1.588308967748588152e-01
4.145728643216080513e+02 1.587928100252187225e-01
4.170854271356784011e+02 1.588067183006693361e-01
4.195979899497488077e+02 1.587499820633237468e-01
4.221105527638191575e+02 1.588208068534092132e-01
4.246231155778895072e+02 1.587736176157443502e-01
4.271356783919598570e+02 1.587827819901260484e-01
4.296482412060302067e+02 1.587576882985418381e-01
4.321608040201005565e+02 1.587633712961581955e-01
4.346733668341709063e+02 1.587187086400550506e-01
4.371859296482412560e+02 1.587362341309848934e-01
4.396984924623116058e+02 1.587388280721767908e-01
4.422110552763819555e+02 1.587168287577011561e-01
4.447236180904523053e+02 1.587586447320725735e-01
4.472361809045226551e+02 1.586816730754250782e-01
4.497487437185930048e+02 1.587060494158624713e-01
4.522613065326633546e+02 1.587389043493495355e-01
4.547738693467337043e+02 1.586685268241998237e-01
4.572864321608040541e+02 1.586703716170080325e-01
4.597989949748744039e+02 1.586856239394462409e-01
4.623115577889447536e+02 1.586580793758772812e-01
4.648241206030151034e+02 1.586628201662349802e-01
4.673366834170854531e+02 1.586202247825821976e-01
4.698492462311558029e+02 1.586817189251498450e-01
4.723618090452261526e+02 1.587039785352205024e-01
4.748743718592965024e+02 1.586448285538958058e-01
4.773869346733668522e+02 1.586969763264849120e-01
4.798994974874372019e+02 1.586373403277281380e-01
4.824120603015076085e+02 1.586353199825114302e-01
4.849246231155779583e+02 1.586059716748065007e-01
4.874371859296483080e+02 1.586053082546220738e-01
4.899497487437186578e+02 1.586091632075000979e-01
4.924623115577890076e+02 1.586083807957561209e-01
4.949748743718593573e+02 1.585763283859441819e-01
4.974874371859297071e+02 1.586146954643929130e-01
5.000000000000000000e+02 1.587220339101712285e-01
