# r_nm potential_V
0.000000000000000000e+00 1.907452414414859965e-01
2.512562814070351980e+00 1.899281025113694898e-01
5.025125628140703959e+00 1.892308970055137651e-01
7.537688442211056383e+00 1.885537942134629108e-01
1.005025125628140792e+01 1.874718353215191480e-01
1.256281407035175945e+01 1.863050576018333848e-01
1.507537688442211277e+01 1.850992009658793958e-01
1.758793969849246253e+01 1.835690160034638974e-01
2.010050251256281584e+01 1.821542188833310261e-01
2.261306532663316915e+01 1.805926384149838804e-01
2.512562814070351891e+01 1.791694259798126965e-01
2.763819095477387222e+01 1.777380705592901400e-01
3.015075376884422553e+01 1.764159139408652821e-01
3.266331658291457529e+01 1.750587563414604531e-01
3.517587939698492505e+01 1.738694398906625582e-01
3.768844221105528192e+01 1.727022912291536483e-01
4.020100502512563168e+01 1.716062648925579803e-01
4.271356783919598143e+01 1.706751635605142370e-01
4.522613065326633830e+01 1.696826850414394072e-01
4.773869346733668806e+01 1.689525265014316935e-01
5.025125628140703782e+01 1.682001997709439700e-01
5.276381909547739468e+01 1.675253762953314296e-01
5.527638190954774444e+01 1.668858380674420883e-01
5.778894472361809420e+01 1.662955500283083976e-01
6.030150753768845107e+01 1.658454898142091016e-01
6.281407035175880083e+01 1.653432010745974345e-01
6.532663316582915058e+01 1.649379458571526569e-01
6.783919597989950034e+01 1.645009622289527740e-01
7.035175879396985010e+01 1.641218984244539048e-01
7.286432160804021407e+01 1.637508375214061784e-01
7.537688442211056383e+01 1.634949684130229675e-01
7.788944723618091359e+01 1.631742758476865951e-01
8.040201005025126335e+01 1.629423123849777777e-01
8.291457286432161311e+01 1.627685596086771713e-01
8.542713567839196287e+01 1.624860566714445564e-01
8.793969849246231263e+01 1.622954787115349351e-01
9.045226130653267660e+01 1.621084741912475480e-01
9.296482412060302636e+01 1.619312638858984577e-01
9.547738693467337612e+01 1.617159743889484691e-01
9.798994974874372588e+01 1.616126282425521532e-01
1.005025125628140756e+02 1.614785721935716178e-01
1.030150753768844254e+02 1.612497771601624497e-01
1.055276381909547894e+02 1.611000645906623951e-01
1.080402010050251391e+02 1.610973764569662570e-01
1.105527638190954889e+02 1.609549643643606587e-01
1.130653266331658386e+02 1.608377362691330303e-01
1.155778894472361884e+02 1.606565382466894343e-01
1.180904522613065382e+02 1.606384755679240717e-01
1.206030150753769021e+02 1.605396964186986131e-01
1.231155778894472519e+02 1.604422013004713488e-01
1.256281407035176017e+02 1.603619794880644656e-01
1.281407035175879514e+02 1.603114665401056127e-01
1.306532663316583012e+02 1.602346539327407782e-01
1.331658291457286509e+02 1.601187785778574735e-01
1.356783919597990007e+02 1.600699530248222979e-01
1.381909547738693504e+02 1.600015454001067206e-01
1.407035175879397002e+02 1.599399432479713667e-01
1.432160804020100500e+02 1.598165108158514647e-01
1.457286432160804281e+02 1.598197838688955041e-01
1.482412060301507779e+02 1.597515508501475834e-01
1.507537688442211277e+02 1.597167750884470883e-01
1.532663316582914774e+02 1.596704140712509046e-01
1.557788944723618272e+02 1.596230143431540405e-01
1.582914572864321769e+02 1.595350261742217723e-01
1.608040201005025267e+02 1.594591750137993036e-01
1.633165829145728765e+02 1.594988200296285907e-01
1.658291457286432262e+02 1.594462721478366873e-01
