# r_nm potential_V
0.000000000000000000e+00 2.204484649736385693e-01
2.512562814070351980e+00 2.189718323253281584e-01
5.025125628140703959e+00 2.177482977923735075e-01
7.537688442211056383e+00 2.165662018973204539e-01
1.005025125628140792e+01 2.146409935667759061e-01
1.256281407035175945e+01 2.125630473796847331e-01
1.507537688442211277e+01 2.104007437618500287e-01
1.758793969849246253e+01 2.076853396055627632e-01
2.010050251256281584e+01 2.051538230661512086e-01
2.261306532663316915e+01 2.023249641908936858e-01
2.512562814070351891e+01 1.997357176262160028e-01
2.763819095477387222e+01 1.971328958812769150e-01
3.015075376884422553e+01 1.946810260774559931e-01
3.266331658291457529e+01 1.921920438722395374e-01
3.517587939698492505e+01 1.899621047576883492e-01
3.768844221105528192e+01 1.877925275559902407e-01
4.020100502512563168e+01 1.857501057814638645e-01
4.271356783919598143e+01 1.839538061757372556e-01
4.522613065326633830e+01 1.821062199643440072e-01
4.773869346733668806e+01 1.806521721505454647e-01
5.025125628140703782e+01 1.791938915703785440e-01
5.276381909547739468e+01 1.778707688029762535e-01
5.527638190954774444e+01 1.766188718403114977e-01
5.778894472361809420e+01 1.754673630595345035e-01
6.030150753768845107e+01 1.745189149224043168e-01
6.281407035175880083e+01 1.735321440392008363e-01
6.532663316582915058e+01 1.726926125384962984e-01
6.783919597989950034e+01 1.718404712617774277e-01
7.035175879396985010e+01 1.710831611407472863e-01
7.286432160804021407e+01 1.703611925327382925e-01
7.537688442211056383e+01 1.697966100021917613e-01
7.788944723618091359e+01 1.691684122188097661e-01
8.040201005025126335e+01 1.686637756340124417e-01
8.291457286432161311e+01 1.682405062228770065e-01
8.542713567839196287e+01 1.677074253809815174e-01
8.793969849246231263e+01 1.672945867346588844e-01
9.045226130653267660e+01 1.668971767521315874e-01
9.296482412060302636e+01 1.665248717158610836e-01
9.547738693467337612e+01 1.661160271707241842e-01
9.798994974874372588e+01 1.658461143003033267e-01
1.005025125628140756e+02 1.655515847106879546e-01
1.030150753768844254e+02 1.651576140692397054e-01
1.055276381909547894e+02 1.648586379109062694e-01
1.080402010050251391e+02 1.647307335783388949e-01
1.105527638190954889e+02 1.644540790527742047e-01
1.130653266331658386e+02 1.642119056351756534e-01
1.155778894472361884e+02 1.639055633984522198e-01
1.180904522613065382e+02 1.637844958692705188e-01
1.206030150753769021e+02 1.635796481033258420e-01
1.231155778894472519e+02 1.633801842152132200e-01
1.256281407035176017e+02 1.632040593317840016e-01
1.281407035175879514e+02 1.630641812519953993e-01
1.306532663316583012e+02 1.628996057730423552e-01
1.331658291457286509e+02 1.626970488031987405e-01
1.356783919597990007e+02 1.625693511200010932e-01
1.381909547738693504e+02 1.624244519252484031e-01
1.407035175879397002e+02 1.622904290122337834e-01
1.432160804020100500e+02 1.620928551912156901e-01
1.457286432160804281e+02 1.620319210887609385e-01
1.482412060301507779e+02 1.618976471738832745e-01
1.507537688442211277e+02 1.618018706668095663e-01
1.532663316582914774e+02 1.616963759785580990e-01
1.557788944723618272e+02 1.615919573637864259e-01
1.582914572864321769e+02 1.614469585318182021e-01
1.608040201005025267e+02 1.613154050297839204e-01
1.633165829145728765e+02 1.613079357699136462e-01
1.658291457286432262e+02 1.612049690834236049e-01
1.683417085427135760e+02 1.611187630176791341e-01
1.708542713567839257e+02 1.610318021285933598e-01
1.733668341708542755e+02 1.609435317098945051e-01
1.758793969849246253e+02 1.608777289552196788e-01
1.783919597989950034e+02 1.607837474907116426e-01
1.809045226130653532e+02 1.607164671401466738e-01
1.834170854271357030e+02 1.606311889819302396e-01
1.859296482412060527e+02 1.605392290544135625e-01
1.884422110552764025e+02 1.605185034321211235e-01
1.909547738693467522e+02 1.604401240261530970e-01
1.934673366834171020e+02 1.603715328981400734e-01
