# r_nm potential_V
0.000000000000000000e+00 2.014990273100977503e-01
2.512562814070351980e+00 2.004641052356461450e-01
5.025125628140703959e+00 1.995797336680316392e-01
7.537688442211056383e+00 1.987112814276081052e-01
1.005025125628140792e+01 1.973202448518470153e-01
1.256281407035175945e+01 1.958139844306841792e-01
1.507537688442211277e+01 1.942470111516172715e-01
1.758793969849246253e+01 1.922770994548141099e-01
2.010050251256281584e+01 1.904418720464368386e-01
2.261306532663316915e+01 1.884103228402374541e-01
2.512562814070351891e+01 1.865497368082853769e-01
2.763819095477387222e+01 1.846814177226068221e-01
3.015075376884422553e+01 1.829373705518128612e-01
3.266331658291457529e+01 1.811612961905881003e-01
3.517587939698492505e+01 1.795855088344880390e-01
3.768844221105528192e+01 1.780481578601632031e-01
4.020100502512563168e+01 1.766040455254335451e-01
4.271356783919598143e+01 1.753545131105548882e-01
4.522613065326633830e+01 1.740503616150151089e-01
4.773869346733668806e+01 1.730545691832829913e-01
5.025125628140703782e+01 1.720454168432030972e-01
5.276381909547739468e+01 1.711355079070297769e-01
5.527638190954774444e+01 1.702750193828703740e-01
5.778894472361809420e+01 1.694826916055498789e-01
6.030150753768845107e+01 1.688531435954991056e-01
6.281407035175880083e+01 1.681777009672028034e-01
6.532663316582915058e+01 1.676172464913472382e-01
6.783919597989950034e+01 1.670327823467231687e-01
7.035175879396985010e+01 1.665195090145988599e-01
7.286432160804021407e+01 1.660242806155094730e-01
7.537688442211056383e+01 1.656590562689434498e-01
7.788944723618091359e+01 1.652301956068845390e-01
8.040201005025126335e+01 1.649022534576286281e-01
8.291457286432161311e+01 1.646407454476520593e-01
8.542713567839196287e+01 1.642707007614460091e-01
8.793969849246231263e+01 1.640023849021561564e-01
9.045226130653267660e+01 1.637419512353265050e-01
9.296482412060302636e+01 1.634967662522295584e-01
9.547738693467337612e+01 1.632143219148860791e-01
9.798994974874372588e+01 1.630530383426554153e-01
1.005025125628140756e+02 1.628632913324945253e-01
1.030150753768844254e+02 1.625774524622339290e-01
1.055276381909547894e+02 1.623761900427172500e-01
1.080402010050251391e+02 1.623300860616581354e-01
1.105527638190954889e+02 1.621414230603078210e-01
1.130653266331658386e+02 1.619811633632294023e-01
1.155778894472361884e+02 1.617570028954359862e-01
1.180904522613065382e+02 1.617034314315048960e-01
1.206030150753769021e+02 1.615682289450400266e-01
1.231155778894472519e+02 1.614357639665358890e-01
1.256281407035176017e+02 1.613226702231186638e-01
1.281407035175879514e+02 1.612415274027647061e-01
1.306532663316583012e+02 1.611346861820301124e-01
1.331658291457286509e+02 1.609892062199880791e-01
1.356783919597990007e+02 1.609134189348643551e-01
1.381909547738693504e+02 1.608188961171550801e-01
1.407035175879397002e+02 1.607325741602296798e-01
1.432160804020100500e+02 1.605838984134835279e-01
1.457286432160804281e+02 1.605652665119036981e-01
1.482412060301507779e+02 1.604745576168953025e-01
1.507537688442211277e+02 1.604190140021905797e-01
1.532663316582914774e+02 1.603525362798602361e-01
1.557788944723618272e+02 1.602857521073494940e-01
1.582914572864321769e+02 1.601784092396361103e-01
1.608040201005025267e+02 1.600836598658715026e-01
1.633165829145728765e+02 1.601072836070221161e-01
1.658291457286432262e+02 1.600376393387570595e-01
1.683417085427135760e+02 1.599832584994423379e-01
1.708542713567839257e+02 1.599270394526877692e-01
1.733668341708542755e+02 1.598685166414783587e-01
1.758793969849246253e+02 1.598307187752361358e-01
1.783919597989950034e+02 1.597648174051350400e-01
1.809045226130653532e+02 1.597241473517802268e-01
1.834170854271357030e+02 1.596649004485538315e-01
1.859296482412060527e+02 1.595985523614154300e-01
1.884422110552764025e+02 1.596008998983534655e-01
1.909547738693467522e+02 1.595462022828289250e-01
1.934673366834171020e+02 1.595007966265688804e-01
1.959798994974874518e+02 1.594343769062160077e-01
1.984924623115578015e+02 1.594535250752055211e-01
2.010050251256281513e+02 1.593984545508644046e-01
2.035175879396985010e+02 1.593787844568913814e-01
2.060301507537688508e+02 1.593103757775639340e-01
2.085427135678392006e+02 1.592754123746099315e-01
2.110552763819095787e+02 1.592483088860229268e-01
2.135678391959799285e+02 1.592136907585701699e-01
2.160804020100502782e+02 1.591733475241758899e-01
2.185929648241206280e+02 1.591599207971559071e-01
2.211055276381909778e+02 1.591205846454104567e-01
2.236180904522613275e+02 1.591458314042790700e-01
2.261306532663316773e+02 1.590810497203903051e-01
2.286432160804020270e+02 1.590587066271726413e-01
2.311557788944723768e+02 1.590462372338974639e-01
2.336683417085427266e+02 1.590253387942029417e-01
2.361809045226130763e+02 1.589837090932125496e-01
2.386934673366834261e+02 1.589739520158222064e-01
2.412060301507538043e+02 1.588849787766445643e-01
2.437185929648241540e+02 1.589259294172496173e-01
2.462311557788945038e+02 1.589507360450890250e-01
2.487437185929648535e+02 1.588449753919476681e-01
2.512562814070352033e+02 1.588518533410960831e-01
2.537688442211055531e+02 1.588438792346698047e-01
2.562814070351759028e+02 1.588055314534761175e-01
2.587939698492462526e+02 1.588160961777054236e-01
2.613065326633166023e+02 1.587872769073120360e-01
2.638190954773869521e+02 1.587321745669632300e-01
2.663316582914573019e+02 1.587347160267793267e-01
2.688442211055276516e+02 1.587196370318252336e-01
2.713567839195980014e+02 1.587174632856320489e-01
2.738693467336683511e+02 1.587010440608946638e-01
2.763819095477387009e+02 1.586995469543655279e-01
2.788944723618090507e+02 1.586595759756819768e-01
2.814070351758794004e+02 1.586544880446416061e-01
2.839195979899497502e+02 1.586376528298283628e-01
2.864321608040200999e+02 1.585997087219861157e-01
2.889447236180904497e+02 1.586069484519748163e-01
2.914572864321608563e+02 1.586406828747363162e-01
2.939698492462312061e+02 1.585389810523523679e-01
2.964824120603015558e+02 1.585741561626220208e-01
2.989949748743719056e+02 1.585341138863243238e-01
3.015075376884422553e+02 1.585597240826916998e-01
3.040201005025126051e+02 1.584570105430435083e-01
3.065326633165829548e+02 1.585530095585832300e-01
3.090452261306533046e+02 1.584802875989714255e-01
3.115577889447236544e+02 1.585052406203069364e-01
3.140703517587940041e+02 1.584718262966018643e-01
3.165829145728643539e+02 1.585304122828991302e-01
3.190954773869347036e+02 1.584695948062342374e-01
3.216080402010050534e+02 1.584215599378823724e-01
3.241206030150754032e+02 1.584325906254000493e-01
3.266331658291457529e+02 1.584399164316733499e-01
3.291457286432161027e+02 1.584506951967851462e-01
3.316582914572864524e+02 1.584043424475121420e-01
