# r_nm potential_V
0.000000000000000000e+00 2.345569192117826218e-01
2.512562814070351980e+00 2.327012196602486760e-01
5.025125628140703959e+00 2.312096687630122993e-01
7.537688442211056383e+00 2.297990606901406108e-01
1.005025125628140792e+01 2.274681164760239960e-01
1.256281407035175945e+01 2.249670599875043531e-01
1.507537688442211277e+01 2.223759418478863936e-01
1.758793969849246253e+01 2.191127937037225248e-01
2.010050251256281584e+01 2.160845339294894252e-01
2.261306532663316915e+01 2.126756496273606578e-01
2.512562814070351891e+01 2.095689263201695463e-01
2.763819095477387222e+01 2.064415314878287611e-01
3.015075376884422553e+01 2.034876972770519876e-01
3.266331658291457529e+01 2.004865070291833307e-01
3.517587939698492505e+01 1.977916161518520899e-01
3.768844221105528192e+01 1.951693219267713053e-01
4.020100502512563168e+01 1.926965215207312176e-01
4.271356783919598143e+01 1.905088459505446530e-01
4.522613065326633830e+01 1.882661920876637363e-01
4.773869346733668806e+01 1.864842171348277400e-01
5.025125628140703782e+01 1.846999824327480166e-01
5.276381909547739468e+01 1.830757789082272935e-01
5.527638190954774444e+01 1.815366215968958474e-01
5.778894472361809420e+01 1.801208556646951564e-01
6.030150753768845107e+01 1.789384491443111458e-01
6.281407035175880083e+01 1.777202427056088496e-01
6.532663316582915058e+01 1.766735478889060462e-01
6.783919597989950034e+01 1.756206606035309592e-01
7.035175879396985010e+01 1.746801394411102992e-01
7.286432160804021407e+01 1.737872542202086590e-01
7.537688442211056383e+01 1.730728609513514371e-01
7.788944723618091359e+01 1.722929918901939805e-01
8.040201005025126335e+01 1.716541928219995072e-01
8.291457286432161311e+01 1.711079994979273766e-01
8.542713567839196287e+01 1.704495195011607178e-01
8.793969849246231263e+01 1.699258289392861776e-01
9.045226130653267660e+01 1.694229733484551026e-01
9.296482412060302636e+01 1.689525558553893470e-01
9.547738693467337612e+01 1.684454134120144664e-01
9.798994974874372588e+01 1.680914641386546948e-01
1.005025125628140756e+02 1.677155575790922060e-01
1.030150753768844254e+02 1.672368604548682691e-01
1.055276381909547894e+02 1.668613441218061433e-01
1.080402010050251391e+02 1.666698668966759556e-01
1.105527638190954889e+02 1.663240154159403850e-01
1.130653266331658386e+02 1.660173954216162817e-01
1.155778894472361884e+02 1.656460172754019300e-01
1.180904522613065382e+02 1.654719647443354258e-01
1.206030150753769021e+02 1.652120525081534896e-01
1.231155778894472519e+02 1.649594946252226357e-01
1.256281407035176017e+02 1.647333782509449451e-01
1.281407035175879514e+02 1.645469200839472790e-01
1.306532663316583012e+02 1.643364147149657395e-01
1.331658291457286509e+02 1.640883007005369820e-01
1.356783919597990007e+02 1.639192455067947363e-01
1.381909547738693504e+02 1.637341207682885547e-01
1.407035175879397002e+02 1.635619965787071806e-01
1.432160804020100500e+02 1.633251835707918709e-01
1.457286432160804281e+02 1.632304345165620230e-01
1.482412060301507779e+02 1.630611797982969291e-01
1.507537688442211277e+02 1.629331217815188360e-01
1.532663316582914774e+02 1.627962783257129176e-01
1.557788944723618272e+02 1.626615860643007005e-01
1.582914572864321769e+02 1.624862196373723644e-01
1.608040201005025267e+02 1.623249512788387527e-01
1.633165829145728765e+02 1.622924874913369286e-01
1.658291457286432262e+02 1.621625926520168792e-01
1.683417085427135760e+02 1.620506650684881700e-01
1.708542713567839257e+02 1.619388331140610982e-01
1.733668341708542755e+02 1.618264766418810452e-01
1.758793969849246253e+02 1.617380037326730247e-01
1.783919597989950034e+02 1.616212421252649911e-01
1.809045226130653532e+02 1.615323785873809814e-01
1.834170854271357030e+02 1.614259650575678995e-01
1.859296482412060527e+02 1.613131840813932238e-01
1.884422110552764025e+02 1.612737329913901396e-01
1.909547738693467522e+02 1.611760859268174251e-01
1.934673366834171020e+02 1.610886174316752961e-01
1.959798994974874518e+02 1.609813379554484447e-01
1.984924623115578015e+02 1.609641651111597960e-01
2.010050251256281513e+02 1.608705382805296069e-01
2.035175879396985010e+02 1.608149381065011041e-01
2.060301507537688508e+02 1.607090401379248357e-01
2.085427135678392006e+02 1.606397126340836090e-01
2.110552763819095787e+02 1.605794142290914717e-01
2.135678391959799285e+02 1.605123396920719314e-01
2.160804020100502782e+02 1.604399611753971611e-01
2.185929648241206280e+02 1.603967396514348054e-01
2.211055276381909778e+02 1.603275545848085737e-01
2.236180904522613275e+02 1.603258882749044600e-01
2.261306532663316773e+02 1.602316417035664353e-01
2.286432160804020270e+02 1.601817340483949192e-01
2.311557788944723768e+02 1.601431929580421076e-01
2.336683417085427266e+02 1.600965229402834256e-01
2.361809045226130763e+02 1.600291066552063934e-01
2.386934673366834261e+02 1.599952333390645409e-01
2.412060301507538043e+02 1.598806883517647770e-01
2.437185929648241540e+02 1.599003186033671753e-01
2.462311557788945038e+02 1.599038709284955895e-01
2.487437185929648535e+02 1.597739463493647039e-01
2.512562814070352033e+02 1.597601835174541074e-01
2.537688442211055531e+02 1.597318664877456773e-01
2.562814070351759028e+02 1.596730125832702685e-01
2.587939698492462526e+02 1.596646911536018232e-01
2.613065326633166023e+02 1.596165100725394637e-01
2.638190954773869521e+02 1.595418981582975571e-01
2.663316582914573019e+02 1.595267361481200463e-01
2.688442211055276516e+02 1.594940373748486295e-01
2.713567839195980014e+02 1.594749749306593467e-01
2.738693467336683511e+02 1.594417571380483678e-01
2.763819095477387009e+02 1.594242522596338585e-01
2.788944723618090507e+02 1.593679864919890776e-01
2.814070351758794004e+02 1.593475380244362416e-01
2.839195979899497502e+02 1.593157945122777863e-01
2.864321608040200999e+02 1.592624778861655432e-01
2.889447236180904497e+02 1.592559679963610753e-01
2.914572864321608563e+02 1.592767178657081284e-01
2.939698492462312061e+02 1.591599330475125806e-01
2.964824120603015558e+02 1.591824109226551154e-01
2.989949748743719056e+02 1.591291006252347484e-01
3.015075376884422553e+02 1.591430935572434313e-01
3.040201005025126051e+02 1.590267665152272913e-01
3.065326633165829548e+02 1.591126135196715141e-01
3.090452261306533046e+02 1.590273793610496589e-01
3.115577889447236544e+02 1.590414971697933499e-01
3.140703517587940041e+02 1.589968148051615904e-01
3.165829145728643539e+02 1.590457091446379201e-01
3.190954773869347036e+02 1.589738994799180516e-01
3.216080402010050534e+02 1.589153063409155242e-01
3.241206030150754032e+02 1.589167514056812058e-01
3.266331658291457529e+02 1.589147482028623881e-01
3.291457286432161027e+02 1.589162929151317349e-01
3.316582914572864524e+02 1.588603939600143344e-01
3.341708542713568022e+02 1.588343045542970622e-01
3.366834170854271520e+02 1.588341801595256342e-01
3.391959798994975017e+02 1.587943717936960708e-01
3.417085427135678515e+02 1.587764090457144950e-01
3.442211055276382012e+02 1.587375704364732965e-01
3.467336683417085510e+02 1.588258192497402077e-01
3.492462311557789008e+02 1.588196625142931084e-01
3.517587939698492505e+02 1.587163067269580230e-01
3.542713567839196571e+02 1.587290420286133485e-01
3.567839195979900069e+02 1.587338432996812654e-01
3.592964824120603566e+02 1.587269160535521584e-01
3.618090452261307064e+02 1.586905677969790429e-01
3.643216080402010562e+02 1.587131492979380332e-01
3.668341708542714059e+02 1.586851668311332619e-01
3.693467336683417557e+02 1.586777154557891811e-01
3.718592964824121054e+02 1.586362775486147569e-01
3.743718592964824552e+02 1.586395508124648079e-01
3.768844221105528050e+02 1.586511650096356363e-01
3.793969849246231547e+02 1.586154853764966122e-01
3.819095477386935045e+02 1.585833165995922112e-01
3.844221105527638542e+02 1.586184222786591325e-01
3.869346733668342040e+02 1.585776409072841842e-01
3.894472361809045537e+02 1.586108732121047638e-01
3.919597989949749035e+02 1.585436555760518507e-01
3.944723618090452533e+02 1.585571616597706013e-01
3.969849246231156030e+02 1.585426151911665527e-01
3.994974874371859528e+02 1.585456687870806236e-01
4.020100502512563025e+02 1.585241087163599683e-01
4.045226130653266523e+02 1.585801800015066432e-01
4.070351758793970021e+02 1.585243822762227583e-01
4.095477386934673518e+02 1.585596713156280091e-01
4.120603015075377016e+02 1.585147055802901828e-01
4.145728643216080513e+02 1.584807066068217307e-01
4.170854271356784011e+02 1.584980938111411886e-01
4.195979899497488077e+02 1.584454277693747304e-01
4.221105527638191575e+02 1.585191621563770137e-01
4.246231155778895072e+02 1.584757089017174991e-01
4.271356783919598570e+02 1.584879189862944959e-01
4.296482412060302067e+02 1.584661293520156500e-01
4.321608040201005565e+02 1.584746056520864310e-01
4.346733668341709063e+02 1.584330918132310639e-01
4.371859296482412560e+02 1.584532722194759990e-01
4.396984924623116058e+02 1.584584262674998689e-01
4.422110552763819555e+02 1.584390082478800699e-01
4.447236180904523053e+02 1.584827544288757162e-01
4.472361809045226551e+02 1.584085171841999595e-01
4.497487437185930048e+02 1.584348586917723178e-01
4.522613065326633546e+02 1.584694270004272099e-01
4.547738693467337043e+02 1.584013863869118965e-01
4.572864321608040541e+02 1.584049948173019140e-01
4.597989949748744039e+02 1.584217923119605187e-01
4.623115577889447536e+02 1.583959722477441268e-01
4.648241206030151034e+02 1.584020579582776644e-01
4.673366834170854531e+02 1.583610407633260220e-01
4.698492462311558029e+02 1.584233271734429571e-01
4.723618090452261526e+02 1.584466126113640017e-01
4.748743718592965024e+02 1.583889473938168979e-01
4.773869346733668522e+02 1.584416542637312741e-01
4.798994974874372019e+02 1.583831842873113238e-01
4.824120603015076085e+02 1.583817543135022377e-01
4.849246231155779583e+02 1.583531574030658251e-01
4.874371859296483080e+02 1.583529410201165444e-01
4.899497487437186578e+02 1.583572211925431683e-01
4.924623115577890076e+02 1.583568248991841232e-01
4.949748743718593573e+02 1.583251682215284784e-01
4.974874371859297071e+02 1.583633037241213293e-01
5.000000000000000000e+02 1.584697615539976401e-01
